subjectLabel,relation,objectLabel
People's Republic of China,language used,Xiang Chinese
People's Republic of China,described by source,Brockhaus and Efron Encyclopedic Dictionary
People's Republic of China,language used,Nuosu
People's Republic of China,language used,Bouyei
People's Republic of China,language used,Hakka Chinese
People's Republic of China,language used,Tai Nüa
People's Republic of China,language used,Tawang Monpa
People's Republic of China,language used,Lahu
People's Republic of China,language used,Southern Min
People's Republic of China,language used,E
People's Republic of China,language used,Kam
People's Republic of China,language used,Tai Lü
People's Republic of China,language used,Northern Min
People's Republic of China,language used,Eastern Min
People's Republic of China,language used,Younuo
People's Republic of China,language used,Sherpa
People's Republic of China,language used,Tshangla
People's Republic of China,language used,Derung
People's Republic of China,language used,Miju
People's Republic of China,language used,Shixing
People's Republic of China,language used,Digaro Mishmi
People's Republic of China,office held by head of state,President of the People's Republic of China
People's Republic of China,driving side,right
People's Republic of China,language used,Tai Dam
People's Republic of China,language used,Zhaba
People's Republic of China,language used,Kiong Nai
People's Republic of China,language used,Idu Mishmi
People's Republic of China,language used,Hm Nai
People's Republic of China,language used,Nusu
People's Republic of China,language used,Min Zhong
People's Republic of China,language used,Bu-Nao
People's Republic of China,language used,Hani
People's Republic of China,language used,Lolopo
People's Republic of China,different from,Republic of China
People's Republic of China,history of topic,history of the People's Republic of China
People's Republic of China,language used,Amdo Tibetan
People's Republic of China,language used,Lisu
People's Republic of China,language used,Adi
People's Republic of China,culture,Chinese culture
People's Republic of China,language used,Jinnish
People's Republic of China,language used,Huizhou Chinese
People's Republic of China,history of topic,history of China
People's Republic of China,language used,Southern Qiang
People's Republic of China,language used,Northern Qiang
People's Republic of China,language used,Akha
People's Republic of China,language used,Achang
People's Republic of China,language used,Khams Tibetan
People's Republic of China,language used,Groma
People's Republic of China,language used,Zaiwa
People's Republic of China,language used,Pu-Xian Min
People's Republic of China,language used,Lipo
People's Republic of China,language used,Zakhring
People's Republic of China,language used,Honi
People's Republic of China,language used,Piyo
People's Republic of China,language used,Pela
People's Republic of China,language used,Namuyi
People's Republic of China,language used,Katso
People's Republic of China,language used,Baima
People's Republic of China,language used,Gyalrong
People's Republic of China,language used,Horpa
People's Republic of China,language used,Standard Mandarin
People's Republic of China,language used,Chadong
People's Republic of China,language used,Kaduo
People's Republic of China,language used,Hlai
People's Republic of China,language used,Mang
Central African Republic,official language,French
Central African Republic,shares border with,Chad
People's Republic of China,language used,Tinani
Central African Republic,shares border with,Cameroon
Central African Republic,contains the administrative territorial entity,Bangui
Central African Republic,official language,French
Central African Republic,shares border with,Arab League
Central African Republic,flag,flag of the Central African Republic
Central African Republic,shares border with,Sudan
Central African Republic,head of state,Faustin-Archange Touadéra
Central African Republic,capital,Bangui
Central African Republic,shares border with,South Sudan
Central African Republic,shares border with,Republic of the Congo
Central African Republic,shares border with,Arab League
Central African Republic,shares border with,Democratic Republic of the Congo
Central African Republic,shares border with,Democratic Republic of the Congo
Central African Republic,continent,Africa
Central African Republic,contains the administrative territorial entity,Ombella-M'Poko Prefecture
Central African Republic,official language,Sango
Central African Republic,currency,Central African CFA franc
Central African Republic,country,Central African Republic
Central African Republic,contains the administrative territorial entity,Bamingui-Bangoran Prefecture
Central African Republic,contains the administrative territorial entity,Mambéré-Kadéï
Central African Republic,contains the administrative territorial entity,Nana-Mambéré Prefecture
Central African Republic,contains the administrative territorial entity,Ouham-Pendé Prefecture
Central African Republic,contains the administrative territorial entity,Mbomou River
Central African Republic,contains the administrative territorial entity,Nana-Grébizi Economic Prefecture
Central African Republic,contains the administrative territorial entity,Basse-Kotto Prefecture
Central African Republic,contains the administrative territorial entity,Vakaga Prefecture
Central African Republic,contains the administrative territorial entity,Ouaka Prefecture
Central African Republic,contains the administrative territorial entity,Kémo Prefecture
Central African Republic,contains the administrative territorial entity,Haut-Mbomou Prefecture
Central African Republic,contains the administrative territorial entity,Haute-Kotto Prefecture
Central African Republic,diplomatic relation,Egypt
Central African Republic,contains the administrative territorial entity,Lobaye Prefecture
Central African Republic,diplomatic relation,Belgium
Central African Republic,diplomatic relation,Russia
Central African Republic,diplomatic relation,South Africa
Central African Republic,diplomatic relation,Chad
Central African Republic,diplomatic relation,United States of America
Central African Republic,diplomatic relation,Qatar
Central African Republic,diplomatic relation,North Korea
Central African Republic,diplomatic relation,France
Central African Republic,diplomatic relation,Republic of the Congo
Central African Republic,diplomatic relation,Germany
Central African Republic,contains the administrative territorial entity,Sangha-Mbaéré
Central African Republic,diplomatic relation,Republic of China
Central African Republic,diplomatic relation,Democratic Republic of the Congo
Central African Republic,diplomatic relation,North Korea
Central African Republic,diplomatic relation,Democratic Republic of the Congo
Central African Republic,diplomatic relation,People's Republic of China
Central African Republic,member of,Organisation internationale de la Francophonie
Central African Republic,member of,World Health Organization
Central African Republic,member of,International Civil Defence Organisation
Central African Republic,member of,United Nations
Central African Republic,member of,African Union
Central African Republic,member of,African Development Bank
Central African Republic,member of,Interpol
Central African Republic,part of,Central Africa
Central African Republic,member of,Economic Community of Central African States
Central African Republic,member of,Universal Postal Union
Central African Republic,member of,International Bank for Reconstruction and Development
Central African Republic,member of,World Meteorological Organization
Central African Republic,member of,World Trade Organization
Central African Republic,member of,Bank of Central African States
Central African Republic,member of,"Organisation of African, Caribbean and Pacific States"
Central African Republic,member of,UNESCO
Central African Republic,member of,Multilateral Investment Guarantee Agency
Central African Republic,member of,OHADA
Central African Republic,member of,World Customs Organization
Central African Republic,member of,International Finance Corporation
Central African Republic,diplomatic relation,Ivory Coast
Central African Republic,member of,Group on Earth Observations
Central African Republic,member of,Organisation for the Prohibition of Chemical Weapons
Central African Republic,member of,AFRISTAT
Central African Republic,diplomatic relation,Sudan
Central African Republic,member of,International Telecommunication Union
Central African Republic,member of,International Centre for Settlement of Investment Disputes
Central African Republic,located in/on physical feature,Central Africa
Central African Republic,member of,International Development Association
Central African Republic,central bank,Bank of Central African States
Central African Republic,driving side,right
Central African Republic,replaces,Central African Empire
Central African Republic,lowest point,Ubangi River
Central African Republic,diplomatic relation,Cameroon
Central African Republic,diplomatic relation,Morocco
Central African Republic,highest point,Mont Ngaoui
Central African Republic,diplomatic relation,Nigeria
Angola,language used,Khwe
Central African Republic,instance of,country
Angola,language used,Luvale
Angola,lowest point,Atlantic Ocean
Angola,language used,Portuguese
Angola,language used,Kimbundu
Angola,language used,Mbunda
Central African Republic,instance of,republic
Angola,language used,Kwangali
Angola,language used,Luba-Kasai
Angola,language used,Kwadi
Angola,language used,Lunda
Angola,language used,Umbundu
Angola,language used,Zemba
Angola,language used,Yaka
Angola,driving side,right
Angola,language used,Lucazi
Angola,language used,Gciriku
Angola,language used,Chokwe
Angola,language used,Kwanyama
Angola,language used,Mbukushu
Angola,language used,Yauma
Angola,language used,Bolo
Central African Republic,instance of,sovereign state
Angola,language used,Nsongo
Angola,language used,Holu
Angola,language used,Nyengo
Angola,language used,Ndombe
Mali,language used,Yanda Dogon
Angola,language used,Luimbi
Angola,language used,Sama
Mali,language used,Tiéyaxo Bozo
Mali,language used,Eastern Maninkaka
Angola,language used,Ngandyera
Mali,language used,Tebul Sign Language
Angola,language used,Kuvale
Angola,language used,Mbangala
Angola,language used,Nyaneka
Angola,language used,Nkangala
Angola,language used,Mashi
Angola,language used,Nyemba
Angola,language used,Kiyombe
Mali,language used,Western Maninkakan
Mali,language used,Kagoro
Mali,language used,Toro So Dogon
Ethiopia,language used,Oyda
Angola,language used,Nkhumbi
Central African Republic,instance of,landlocked country
Mali,language used,Tondi Songway Kiini
Ethiopia,language used,Melo
Ethiopia,language used,West Central Oromo
Ethiopia,language used,Mesqan
Mali,language used,Tommo So Dogon
Ethiopia,language used,Gamo
Ethiopia,language used,Wolane
Bhutan,language used,Brokpa
Ethiopia,language used,Daats’íin
Bhutan,language used,English
Ethiopia,language used,Kachama-Ganjule
Bhutan,language used,Dzala
Bhutan,language used,Lepcha
Bhutan,language used,Lakha
Bhutan,language used,Laya
Bhutan,language used,Tshangla
Mali,madhhab,Malikism
Bhutan,language used,Chocangaca
Bhutan,language used,Gongduk
Bhutan,language used,Lhokpu
Bhutan,language used,Lunana
Bhutan,language used,Dzongkha
Tanzania,shares border with,Burundi
Bhutan,language used,Nyen
Bhutan,language used,Bumthang
Bhutan,language used,Dakpa
Bhutan,language used,Brokkat
Bhutan,language used,'Ole
Bhutan,language used,Kurtöp
Tanzania,continent,Africa
Tanzania,shares border with,Seychelles
Tanzania,shares border with,Democratic Republic of the Congo
Bhutan,language used,Chali
Tanzania,shares border with,Mozambique
Tanzania,shares border with,Uganda
Bhutan,language used,Kheng
Tanzania,shares border with,Rwanda
Tanzania,shares border with,Malawi
Tanzania,shares border with,Kenya
Tanzania,contains the administrative territorial entity,Dar es Salaam
Tanzania,shares border with,Democratic Republic of the Congo
Tanzania,shares border with,Zambia
Tanzania,named after,Zanzibar Islands
Tanzania,capital,Dodoma
Tanzania,official language,English
Bhutan,language used,Nupbi
Tanzania,currency,Tanzanian shilling
Tanzania,shares border with,Lake Victoria
Tanzania,contains the administrative territorial entity,Mwanza
Tanzania,contains the administrative territorial entity,Tabora Region
Tanzania,official language,Swahili
Tanzania,contains the administrative territorial entity,Rukwa Region
Tanzania,contains the administrative territorial entity,Ruvuma Region
Tanzania,contains the administrative territorial entity,Unguja North Region
Tanzania,contains the administrative territorial entity,Mjini Magharibi Region
Tanzania,contains the administrative territorial entity,Singida Region
Tanzania,contains the administrative territorial entity,Kigoma
Tanzania,named after,Tanganyika
Tanzania,contains the administrative territorial entity,Mount Kilimanjaro
Tanzania,contains the administrative territorial entity,Kagera Region
Tanzania,country,Tanzania
Philippines,language used,North Sorsoganon
Tanzania,contains the administrative territorial entity,Dodoma Region
Tanzania,head of state,Samia Hassan Suluhu
Philippines,language used,Koronadal Blaan
Philippines,language used,Baybay
Tanzania,contains the administrative territorial entity,Lindi Region
Tanzania,contains the administrative territorial entity,Morogoro
Philippines,language used,Miraya Bikol
Tanzania,contains the administrative territorial entity,Shinyanga Region
Philippines,language used,Buhi Bikol
Philippines,language used,Western Subanon
Philippines,language used,Sarangani Blaan
Philippines,language used,Ilianen
Philippines,language used,West Albay Bikol
Philippines,language used,Bantayanon
Tanzania,head of government,Samia Hassan Suluhu
Philippines,language used,Kalinga Butbut
Philippines,language used,Dibabawon Manobo
Philippines,language used,Kalagan
People's Republic of China,language used,U
Philippines,language used,Kankanaey
Philippines,contains the statistical territorial entity,Visayas
Philippines,language used,Tagakaulo
Philippines,language used,South Sorsoganon
People's Republic of China,language used,Oroqen
Philippines,language used,Libon Bikol
Philippines,language used,Southern Kalinga
People's Republic of China,language used,Iu Mien
People's Republic of China,language used,A-Hmao
People's Republic of China,language used,Wutun
People's Republic of China,language used,Paha
People's Republic of China,language used,Chinese Sign Language
People's Republic of China,language used,Sani
People's Republic of China,language used,Pa-Hng
People's Republic of China,language used,Maonan
People's Republic of China,language used,Waxiang Chinese
People's Republic of China,language used,Cun
People's Republic of China,language used,Muya
People's Republic of China,language used,She
People's Republic of China,language used,Kim Mun
People's Republic of China,language used,Bit
People's Republic of China,language used,Dzao Min
People's Republic of China,language used,Sangkong
People's Republic of China,language used,Ai-Cham
People's Republic of China,language used,Bugan
People's Republic of China,language used,Choni
People's Republic of China,language used,Langnian Buyang
People's Republic of China,language used,Mulam
People's Republic of China,language used,Red Gelao
People's Republic of China,language used,Jiamao
People's Republic of China,language used,Cao Miao
People's Republic of China,language used,Hmong Daw
People's Republic of China,language used,Kangjia
People's Republic of China,language used,Hmong
People's Republic of China,language used,Hmong Njua
People's Republic of China,language used,Sui
People's Republic of China,language used,Northern Qiandong Miao
People's Republic of China,language used,Pa Di
People's Republic of China,language used,Choyo
People's Republic of China,language used,Mak
People's Republic of China,language used,Man Met
People's Republic of China,language used,Guiqiong
People's Republic of China,language used,Bolyu
People's Republic of China,language used,Western Xiangxi Miao
People's Republic of China,language used,Tai Ya
People's Republic of China,language used,Then
People's Republic of China,language used,Parauk
People's Republic of China,language used,Southern Mongolian
People's Republic of China,language used,Southern Pumi
People's Republic of China,language used,Lavrung
People's Republic of China,language used,Northern Pumi
People's Republic of China,language used,Hu
People's Republic of China,language used,Qabiao
People's Republic of China,language used,Biao Min
People's Republic of China,language used,Azha
People's Republic of China,language used,Yerong
People's Republic of China,language used,Lakkja
People's Republic of China,language used,Akeu
People's Republic of China,language used,Bumang
People's Republic of China,language used,Tai Hongjin
People's Republic of China,language used,Axi
People's Republic of China,language used,Aluo
People's Republic of China,language used,Enu
People's Republic of China,language used,Blang
People's Republic of China,language used,Kathu
People's Republic of China,language used,Zauzou
People's Republic of China,language used,Lamu
People's Republic of China,language used,Lang'e
People's Republic of China,language used,Biao
People's Republic of China,language used,Gepo
People's Republic of China,language used,Kua-nsi
People's Republic of China,language used,Lashi
People's Republic of China,language used,Kuan
People's Republic of China,language used,Wa
People's Republic of China,language used,Lawu
People's Republic of China,language used,Kuamasi
People's Republic of China,language used,Hlersu
People's Republic of China,language used,Moji
People's Republic of China,language used,Azhe
People's Republic of China,language used,Dai Zhuang
People's Republic of China,language used,Khlula
People's Republic of China,language used,Yue Chinese
People's Republic of China,language used,Min Zhuang
People's Republic of China,language used,Small Flowery Miao
People's Republic of China,language used,Muzi
People's Republic of China,language used,Lachi
People's Republic of China,language used,Ong Be
People's Republic of China,language used,Phupha
People's Republic of China,language used,Pholo
People's Republic of China,language used,Micha
People's Republic of China,language used,Samatao
People's Republic of China,language used,Muda
People's Republic of China,language used,Nong Zhuang
People's Republic of China,shares border with,Kazakhstan
People's Republic of China,language used,Sanie
People's Republic of China,language used,Sonaga
Tanzania,instance of,republic
People's Republic of China,language used,Yongnan
People's Republic of China,shares border with,Japan
People's Republic of China,language used,Naluo
People's Republic of China,language used,Yongbei Zhuang
People's Republic of China,language used,Tai Dón
People's Republic of China,language used,Youjiang Zhuang
People's Republic of China,language used,Tholo
People's Republic of China,language used,Yang Zhuang
People's Republic of China,language used,Samei
People's Republic of China,shares border with,Nepal
People's Republic of China,language used,Thopho
People's Republic of China,shares border with,Russia
People's Republic of China,shares border with,India
People's Republic of China,shares border with,Laos
People's Republic of China,head of state,Xi Jinping
People's Republic of China,shares border with,Tajikistan
People's Republic of China,shares border with,North Korea
Tanzania,instance of,country
People's Republic of China,shares border with,Mongolia
People's Republic of China,shares border with,Myanmar
People's Republic of China,shares border with,North Korea
People's Republic of China,shares border with,Pakistan
People's Republic of China,capital,Beijing
People's Republic of China,shares border with,Kyrgyzstan
People's Republic of China,currency,renminbi
People's Republic of China,official language,Chinese
People's Republic of China,continent,Asia
People's Republic of China,shares border with,Vietnam
People's Republic of China,shares border with,South Korea
People's Republic of China,official language,Chinese
People's Republic of China,official language,Standard Mandarin
People's Republic of China,country,People's Republic of China
People's Republic of China,shares border with,Afghanistan
People's Republic of China,head of government,Li Qiang
People's Republic of China,basic form of government,republic
People's Republic of China,language used,Lama Bai
People's Republic of China,contains the administrative territorial entity,Beijing
People's Republic of China,shares border with,Bhutan
People's Republic of China,named after,Qin dynasty
People's Republic of China,contains the administrative territorial entity,Tianjin
People's Republic of China,contains the administrative territorial entity,Hong Kong
People's Republic of China,shares border with,South Korea
People's Republic of China,contains the administrative territorial entity,Chongqing
People's Republic of China,contains the administrative territorial entity,Shanghai
People's Republic of China,contains the administrative territorial entity,Tibet Autonomous Region
People's Republic of China,legislative body,National People's Congress
People's Republic of China,contains the administrative territorial entity,Guangdong
People's Republic of China,contains the administrative territorial entity,Guangxi
Tanzania,instance of,sovereign state
People's Republic of China,contains the administrative territorial entity,Macau
People's Republic of China,contains the administrative territorial entity,Heilongjiang
People's Republic of China,contains the administrative territorial entity,Zhejiang
People's Republic of China,contains the administrative territorial entity,Shanghai
People's Republic of China,ethnic group,Zhuang people
People's Republic of China,top-level Internet domain,.cn
People's Republic of China,contains the administrative territorial entity,Heilongjiang
People's Republic of China,contains the administrative territorial entity,Sichuan
People's Republic of China,contains the administrative territorial entity,Gansu
People's Republic of China,founded by,Chinese Communist Party
People's Republic of China,contains the administrative territorial entity,Hainan
People's Republic of China,contains the administrative territorial entity,Hebei
People's Republic of China,contains the administrative territorial entity,Fujian
People's Republic of China,contains the administrative territorial entity,Jilin
People's Republic of China,ethnic group,Han Chinese people
People's Republic of China,contains the administrative territorial entity,Shaanxi
People's Republic of China,contains the administrative territorial entity,Liaoning
People's Republic of China,contains the administrative territorial entity,Anhui
People's Republic of China,contains the administrative territorial entity,Xinjiang
People's Republic of China,basic form of government,single-party system
People's Republic of China,contains the administrative territorial entity,Henan
People's Republic of China,contains the administrative territorial entity,Shandong
People's Republic of China,named after,center
People's Republic of China,contains the administrative territorial entity,Hunan
People's Republic of China,ethnic group,Uyghurs
People's Republic of China,contains the administrative territorial entity,Qinghai
People's Republic of China,contains the administrative territorial entity,Yunnan
People's Republic of China,contains the administrative territorial entity,Shanxi
People's Republic of China,contains the administrative territorial entity,Hubei
People's Republic of China,contains the administrative territorial entity,Guizhou
People's Republic of China,ethnic group,Tibetan people
People's Republic of China,anthem,March of the Volunteers
People's Republic of China,contains the administrative territorial entity,Jiangxi
People's Republic of China,basic form of government,unitary state
People's Republic of China,executive body,State Council of the People's Republic of China
People's Republic of China,contains the administrative territorial entity,Ningxia
People's Republic of China,contains the administrative territorial entity,Inner Mongolia
People's Republic of China,basic form of government,democratic centralism
People's Republic of China,flag,flag of China
People's Republic of China,ethnic group,Hui people
People's Republic of China,ethnic group,Yao people
People's Republic of China,ethnic group,Tujia people
People's Republic of China,ethnic group,Yi people
People's Republic of China,follows,Republic of China
People's Republic of China,ethnic group,Manchu
People's Republic of China,ethnic group,Kam people
People's Republic of China,ethnic group,Bouyei people
People's Republic of China,ethnic group,Miao
People's Republic of China,instance of,sovereign state
People's Republic of China,ethnic group,Lisu people
People's Republic of China,highest judicial authority,Supreme People's Procuratorate of the People's Republic of China
People's Republic of China,diplomatic relation,Africa
People's Republic of China,highest judicial authority,Supreme People's Court of the People's Republic of China
People's Republic of China,diplomatic relation,Canada
People's Republic of China,ethnic group,Bai people
People's Republic of China,diplomatic relation,Finland
People's Republic of China,diplomatic relation,Japan
People's Republic of China,diplomatic relation,Ireland
People's Republic of China,diplomatic relation,Hungary
People's Republic of China,ethnic group,Hani people
People's Republic of China,ethnic group,Hlai people
People's Republic of China,diplomatic relation,Luxembourg
People's Republic of China,diplomatic relation,Spain
People's Republic of China,diplomatic relation,Norway
People's Republic of China,diplomatic relation,United States of America
People's Republic of China,instance of,secular state
People's Republic of China,diplomatic relation,Poland
People's Republic of China,diplomatic relation,Sweden
People's Republic of China,diplomatic relation,Lithuania
People's Republic of China,member of,UNESCO
People's Republic of China,instance of,country
People's Republic of China,diplomatic relation,Denmark
People's Republic of China,diplomatic relation,Belgium
People's Republic of China,diplomatic relation,Switzerland
People's Republic of China,part of,East Asia
People's Republic of China,contains the administrative territorial entity,Jiangsu
People's Republic of China,diplomatic relation,Switzerland
People's Republic of China,diplomatic relation,Austria
People's Republic of China,part of,China
People's Republic of China,member of,Antarctic Treaty System
People's Republic of China,member of,G20
People's Republic of China,member of,World Health Organization
People's Republic of China,instance of,dictatorship of the proletariat
People's Republic of China,member of,United Nations Security Council
People's Republic of China,member of,World Meteorological Organization
People's Republic of China,instance of,socialist state
People's Republic of China,member of,Interpol
People's Republic of China,member of,BRICS
People's Republic of China,member of,Universal Postal Union
People's Republic of China,member of,Asia-Pacific Economic Cooperation
People's Republic of China,member of,International Civil Defence Organisation
People's Republic of China,instance of,people's republic
People's Republic of China,diplomatic relation,Italy
People's Republic of China,member of,International Telecommunication Union
People's Republic of China,member of,International Bank for Reconstruction and Development
People's Republic of China,member of,Asian Development Bank
People's Republic of China,member of,United Nations
People's Republic of China,member of,World Trade Organization
People's Republic of China,member of,BRIC
People's Republic of China,member of,International Finance Corporation
People's Republic of China,diplomatic relation,Mexico
People's Republic of China,diplomatic relation,Ghana
People's Republic of China,member of,International Centre for Settlement of Investment Disputes
People's Republic of China,diplomatic relation,Netherlands
People's Republic of China,diplomatic relation,Greece
People's Republic of China,member of,World Customs Organization
People's Republic of China,diplomatic relation,Kenya
People's Republic of China,diplomatic relation,France
People's Republic of China,member of,Shanghai Cooperation Organisation
People's Republic of China,member of,Organisation for the Prohibition of Chemical Weapons
People's Republic of China,diplomatic relation,Ghana
People's Republic of China,diplomatic relation,Uruguay
People's Republic of China,member of,Multilateral Investment Guarantee Agency
People's Republic of China,diplomatic relation,Turkey
People's Republic of China,diplomatic relation,Portugal
People's Republic of China,member of,Caribbean Development Bank
People's Republic of China,member of,International Development Association
People's Republic of China,member of,Group on Earth Observations
People's Republic of China,member of,International Hydrographic Organization
People's Republic of China,diplomatic relation,Germany
People's Republic of China,member of,ASEAN Regional Forum
People's Republic of China,instance of,communist state
People's Republic of China,diplomatic relation,Egypt
People's Republic of China,diplomatic relation,Ukraine
People's Republic of China,diplomatic relation,Brazil
People's Republic of China,diplomatic relation,Ethiopia
People's Republic of China,diplomatic relation,Bulgaria
People's Republic of China,diplomatic relation,Latvia
People's Republic of China,diplomatic relation,Estonia
People's Republic of China,diplomatic relation,Slovenia
People's Republic of China,diplomatic relation,Romania
People's Republic of China,member of,United Nations Security Council
People's Republic of China,member of,Nuclear Suppliers Group
People's Republic of China,diplomatic relation,Latvia
People's Republic of China,member of,African Development Bank
People's Republic of China,diplomatic relation,Albania
People's Republic of China,diplomatic relation,Moldova
People's Republic of China,diplomatic relation,North Macedonia
People's Republic of China,diplomatic relation,Belarus
People's Republic of China,diplomatic relation,United Kingdom
People's Republic of China,diplomatic relation,Russia
People's Republic of China,diplomatic relation,Moldova
People's Republic of China,diplomatic relation,Czech Republic
People's Republic of China,diplomatic relation,Czech Republic
People's Republic of China,diplomatic relation,Slovakia
People's Republic of China,diplomatic relation,Croatia
People's Republic of China,diplomatic relation,Cyprus
People's Republic of China,diplomatic relation,Georgia
People's Republic of China,diplomatic relation,Montenegro
People's Republic of China,diplomatic relation,Iceland
Brazil,diplomatic relation,Spain
Brazil,diplomatic relation,Canada
People's Republic of China,diplomatic relation,Malta
People's Republic of China,diplomatic relation,Cyprus
People's Republic of China,diplomatic relation,Cuba
People's Republic of China,diplomatic relation,Kazakhstan
People's Republic of China,diplomatic relation,Monaco
People's Republic of China,diplomatic relation,North Macedonia
People's Republic of China,diplomatic relation,San Marino
People's Republic of China,diplomatic relation,Andorra
Brazil,diplomatic relation,Uruguay
Brazil,diplomatic relation,Hungary
Brazil,diplomatic relation,Sweden
Brazil,diplomatic relation,Poland
Brazil,diplomatic relation,Turkey
People's Republic of China,diplomatic relation,Azerbaijan
Brazil,diplomatic relation,Egypt
Brazil,diplomatic relation,Italy
Brazil,diplomatic relation,Mexico
Brazil,diplomatic relation,Denmark
Brazil,diplomatic relation,Japan
People's Republic of China,diplomatic relation,Bosnia and Herzegovina
Brazil,diplomatic relation,United States of America
Brazil,diplomatic relation,United Kingdom
Brazil,diplomatic relation,Belarus
Brazil,diplomatic relation,Portugal
People's Republic of China,diplomatic relation,Cuba
Brazil,diplomatic relation,France
Brazil,diplomatic relation,Greece
Brazil,diplomatic relation,Ukraine
Brazil,diplomatic relation,Barbados
Brazil,diplomatic relation,Czech Republic
Brazil,diplomatic relation,Indonesia
Brazil,diplomatic relation,Armenia
Brazil,diplomatic relation,South Africa
Brazil,diplomatic relation,Belize
Brazil,diplomatic relation,Czech Republic
Brazil,diplomatic relation,Georgia
Brazil,diplomatic relation,Russia
Brazil,diplomatic relation,Peru
Brazil,diplomatic relation,Serbia
Brazil,diplomatic relation,Germany
Brazil,diplomatic relation,Australia
Brazil,diplomatic relation,Suriname
Brazil,diplomatic relation,Venezuela
Brazil,diplomatic relation,North Korea
Brazil,diplomatic relation,Argentina
Brazil,diplomatic relation,European Union
Brazil,diplomatic relation,Cuba
Brazil,diplomatic relation,Chile
Brazil,diplomatic relation,East Timor
Brazil,diplomatic relation,People's Republic of China
Brazil,diplomatic relation,North Korea
Brazil,diplomatic relation,European Union
Brazil,diplomatic relation,Suriname
Brazil,diplomatic relation,Guyana
Brazil,diplomatic relation,Venezuela
Brazil,diplomatic relation,Cuba
People's Republic of China,diplomatic relation,Vatican City
Brazil,diplomatic relation,Iran
Brazil,diplomatic relation,India
Brazil,diplomatic relation,Ecuador
Brazil,diplomatic relation,Haiti
Brazil,diplomatic relation,Paraguay
Brazil,diplomatic relation,Malaysia
Brazil,diplomatic relation,Colombia
Brazil,diplomatic relation,Bolivia
Brazil,diplomatic relation,Jamaica
Brazil,diplomatic relation,Lebanon
Brazil,diplomatic relation,Iraq
Brazil,diplomatic relation,Honduras
Brazil,diplomatic relation,Israel
Brazil,diplomatic relation,Republic of China
Brazil,diplomatic relation,Iraq
Brazil,diplomatic relation,Cape Verde
Brazil,diplomatic relation,Equatorial Guinea
Brazil,diplomatic relation,Costa Rica
Brazil,diplomatic relation,South Korea
Brazil,diplomatic relation,Pakistan
Brazil,diplomatic relation,Libya
Brazil,diplomatic relation,South Korea
Brazil,diplomatic relation,Bangladesh
Brazil,diplomatic relation,Zambia
Brazil,diplomatic relation,Bhutan
Brazil,diplomatic relation,Benin
Brazil,diplomatic relation,Sudan
Brazil,diplomatic relation,Democratic Republic of the Congo
Brazil,diplomatic relation,Mozambique
Brazil,diplomatic relation,Democratic Republic of the Congo
Brazil,diplomatic relation,South Sudan
Brazil,diplomatic relation,Angola
Brazil,diplomatic relation,African Union
Brazil,diplomatic relation,Nigeria
Brazil,diplomatic relation,State of Palestine
Brazil,highest point,Pico da Neblina
Brazil,public holiday,Christmas
People's Republic of China,diplomatic relation,Chile
Brazil,diplomatic relation,Kingdom of the Netherlands
Brazil,replaces,Empire of Brazil
Brazil,diplomatic relation,Philippines
Brazil,described by source,Brockhaus and Efron Encyclopedic Dictionary
Brazil,public holiday,International Workers' Day
Brazil,diplomatic relation,Colombia
Brazil,described by source,The World Factbook
People's Republic of China,diplomatic relation,Algeria
Brazil,member of,Nuclear Suppliers Group
Brazil,member of,Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean
People's Republic of China,diplomatic relation,Serbia
People's Republic of China,diplomatic relation,South Africa
People's Republic of China,diplomatic relation,Singapore
People's Republic of China,diplomatic relation,Armenia
Brazil,member of,Multilateral Investment Guarantee Agency
Brazil,member of,Rio Group
Brazil,member of,Forum of East Asia–Latin America Cooperation
Brazil,member of,Organisation for the Prohibition of Chemical Weapons
People's Republic of China,diplomatic relation,North Korea
People's Republic of China,diplomatic relation,Australia
Brazil,member of,Missile Technology Control Regime
Brazil,member of,Group on Earth Observations
People's Republic of China,diplomatic relation,North Korea
People's Republic of China,diplomatic relation,Belize
People's Republic of China,diplomatic relation,Indonesia
People's Republic of China,diplomatic relation,Uzbekistan
People's Republic of China,diplomatic relation,European Union
People's Republic of China,diplomatic relation,Barbados
People's Republic of China,diplomatic relation,Chad
People's Republic of China,diplomatic relation,Argentina
People's Republic of China,diplomatic relation,Cambodia
Brazil,member of,Community of Latin American and Caribbean States
People's Republic of China,diplomatic relation,Bahrain
People's Republic of China,diplomatic relation,India
People's Republic of China,diplomatic relation,Peru
People's Republic of China,diplomatic relation,Samoa
People's Republic of China,diplomatic relation,Liechtenstein
People's Republic of China,diplomatic relation,East Timor
People's Republic of China,diplomatic relation,Kiribati
People's Republic of China,diplomatic relation,Marshall Islands
People's Republic of China,diplomatic relation,Vanuatu
People's Republic of China,diplomatic relation,Venezuela
People's Republic of China,diplomatic relation,Venezuela
People's Republic of China,diplomatic relation,Papua New Guinea
People's Republic of China,diplomatic relation,Federated States of Micronesia
People's Republic of China,diplomatic relation,Solomon Islands
People's Republic of China,diplomatic relation,New Zealand
People's Republic of China,diplomatic relation,European Union
People's Republic of China,diplomatic relation,Ecuador
People's Republic of China,diplomatic relation,Fiji
People's Republic of China,diplomatic relation,Saint Lucia
