topic,subject,relation,object,question,output_meta_llama_3.1_8b_instruct,eval_meta_llama_3.1_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_scientist,Roland Kirstein,country of citizenship,Germany,What is the country of citizenship of Roland Kirstein?,Austria,0.0,"['Germany', 'Austria', 'France', 'Switzerland']",Which country is Roland Kirstein a citizen of?,A. France  B. Austria  C. Switzerland  D. Germany,D,Is Roland Kirstein's country of citizenship Germany?,Is Roland Kirstein's country of citizenship Austria?,What is Roland Kirstein's profession?,Who is a citizen of Germany?,Who is a notable economist from the country of citizenship of Roland Kirstein?,Ludwig Erhard,"What economic policy is Ludwig Erhard, a notable economist from the country of citizenship of Roland Kirstein, known for?",Social market economy,"Which political party was Ludwig Erhard, known for the social market economy, a member of?",Christian Democratic Union (CDU),"Who was the founder of the Christian Democratic Union (CDU), the political party of Ludwig Erhard?",Konrad Adenauer,"What position did Konrad Adenauer, the founder of the Christian Democratic Union (CDU), hold in Germany?",Chancellor of Germany
human_scientist,Maria Goeppert Mayer,doctoral advisor,Max Born,Who is the doctoral advisor of Maria Goeppert Mayer?,Joseph Mayer,0.0,"['Max Born', 'Joseph Mayer', 'Albert Einstein', 'Niels Bohr']",Who supervised Maria Goeppert Mayer's doctoral studies?,A. Joseph Mayer  B. Albert Einstein  C. Max Born  D. Niels Bohr,C,Is Max Born the doctoral advisor of Maria Goeppert Mayer?,Is Joseph Mayer the doctoral advisor of Maria Goeppert Mayer?,What notable award did Maria Goeppert Mayer receive?,Who was Max Born's doctoral student?,Who was the doctoral advisor of Maria Goeppert Mayer?,Max Born,Which university did the doctoral advisor of Maria Goeppert Mayer work at?,University of Göttingen,In which country is the university located where the doctoral advisor of Maria Goeppert Mayer worked?,Germany,Who was a famous physicist that also worked at the university where the doctoral advisor of Maria Goeppert Mayer was employed?,Werner Heisenberg,What is the principle associated with the famous physicist who worked at the university where the doctoral advisor of Maria Goeppert Mayer was employed?,Uncertainty Principle
human_scientist,Gerd Kaminski,place of birth,Vienna,What is the place of birth of Gerd Kaminski?,Germany,0.0,"['Vienna', 'Germany', 'Berlin', 'Munich']",Where was Gerd Kaminski born?,A. Munich  B. Vienna  C. Berlin  D. Germany,B,Is Gerd Kaminski's place of birth Vienna?,Is Gerd Kaminski's place of birth Germany?,What is Gerd Kaminski known for?,Who was born in Vienna?,What is the capital city of the country where Gerd Kaminski was born?,Vienna,Which river flows through the capital city of the country where Gerd Kaminski was born?,Danube,What is the length of the river that flows through the capital city of the country where Gerd Kaminski was born?,"2,850 km",Which sea does the river that flows through the capital city of the country where Gerd Kaminski was born ultimately empty into?,Black Sea,Which country borders the sea into which the river that flows through the capital city of the country where Gerd Kaminski was born empties?,Ukraine
human_scientist,Emma P. Carr,employer,Mount Holyoke College,What is the employer of Emma P. Carr?,National Institute of Standards and Technology,0.0,"['Mount Holyoke College', 'National Institute of Standards and Technology', 'Harvard University', 'Massachusetts Institute of Technology']",Who employs Emma P. Carr?,A. Mount Holyoke College  B. Harvard University  C. National Institute of Standards and Technology  D. Massachusetts Institute of Technology,A,Is Mount Holyoke College the employer of Emma P. Carr?,Is National Institute of Standards and Technology the employer of Emma P. Carr?,What field is Emma P. Carr known for?,Who is employed by Mount Holyoke College?,What is the field of study of the employer of Emma P. Carr?,Chemistry,Who is a notable chemist associated with the field of study of the employer of Emma P. Carr?,Marie Curie,Which university did the notable chemist associated with the field of study of the employer of Emma P. Carr attend?,University of Paris,In which city is the university located that the notable chemist associated with the field of study of the employer of Emma P. Carr attended?,Paris,In which country is the city located where the university that the notable chemist associated with the field of study of the employer of Emma P. Carr attended?,France
human_scientist,Maurice Bucaille,place of birth,Pont-l'Évêque,What is the place of birth of Maurice Bucaille?,Paris,0.0,"[""Pont-l'Évêque"", 'Paris', 'Lyon', 'Marseille']",Where was Maurice Bucaille born?,A. Paris  B. Pont-l'Évêque  C. Lyon  D. Marseille,B,Is Maurice Bucaille's place of birth Pont-l'Évêque?,Is Maurice Bucaille's place of birth Paris?,What is Maurice Bucaille known for?,Who was born in Pont-l'Évêque?,What is the country of the place of birth of Maurice Bucaille?,France,What is the capital city of the country where Maurice Bucaille was born?,Paris,Which river flows through the capital city of the country where Maurice Bucaille was born?,Seine,What is the length of the river that flows through the capital city of the country where Maurice Bucaille was born?,777 kilometers,Into which body of water does the river that flows through the capital city of the country where Maurice Bucaille was born empty?,English Channel
human_scientist,Andreas Heldrich,employer,University of Münster,What is the employer of Andreas Heldrich?,Deutsche Telekom,0.0,"['University of Münster', 'Deutsche Telekom', 'Siemens', 'Bayer AG']",Who employs Andreas Heldrich?,A. Deutsche Telekom  B. University of Münster  C. Siemens  D. Bayer AG,B,Is the University of Münster the employer of Andreas Heldrich?,Is Deutsche Telekom the employer of Andreas Heldrich?,What is a notable research focus of Andreas Heldrich?,Who is employed by the University of Münster?,Who is the CEO of the company that employs Andreas Heldrich?,John Doe,Which university did the CEO of the company that employs Andreas Heldrich attend?,Harvard University,In which city is the university located that the CEO of the company employing Andreas Heldrich attended?,Cambridge,In which state is the city located where the university attended by the CEO of the company employing Andreas Heldrich is situated?,Massachusetts,In which country is the state located where the city is situated that contains the university attended by the CEO of the company employing Andreas Heldrich?,United States
human_scientist,Olympia Fulvia Morata,place of death,Heidelberg,What is the place of death of Olympia Fulvia Morata?,Tortona,0.0,"['Heidelberg', 'Tortona', 'Florence', 'Venice']",Where did Olympia Fulvia Morata pass away?,A. Heidelberg  B. Tortona  C. Florence  D. Venice,A,Did Olympia Fulvia Morata die in Heidelberg?,Did Olympia Fulvia Morata die in Tortona?,What was Olympia Fulvia Morata known for?,Who died in Heidelberg?,Who was the ruler of the place where Olympia Fulvia Morata died?,Margrave Philibert of Baden-Baden,What was the title of the ruler of the place where Olympia Fulvia Morata died?,Margrave,Which dynasty did the ruler of the place where Olympia Fulvia Morata died belong to?,House of Zähringen,Who was the founder of the dynasty to which the ruler of the place where Olympia Fulvia Morata died belonged?,"Berthold I, Duke of Carinthia",In which century did the founder of the dynasty to which the ruler of the place where Olympia Fulvia Morata died belong live?,11th century
human_scientist,Landell de Moura,work location,Rome,What is the work location of Landell de Moura?,Brasília,0.0,"['Rome', 'Brasília', 'Paris', 'Lisbon']",Where did Landell de Moura work?,A. Lisbon  B. Brasília  C. Rome  D. Paris,C,Is Rome the work location of Landell de Moura?,Is Brasília the work location of Landell de Moura?,What is Landell de Moura known for?,Who worked in Rome?,What is the country where Landell de Moura worked?,Brazil,What is the capital city of the country where Landell de Moura worked?,Brasília,Which famous architect designed many of the buildings in the capital city of the country where Landell de Moura worked?,Oscar Niemeyer,What is the name of the international airport in the capital city designed by the architect who designed many buildings there?,Brasília International Airport,Which airline has its main hub at the international airport in the capital city designed by the architect who designed many buildings there?,LATAM Brasil
human_scientist,Christoph Wilhelm von Koch,place of birth,Bouxwiller,What is the place of birth of Christoph Wilhelm von Koch?,Stockholm,0.0,"['Bouxwiller', 'Stockholm', 'Berlin', 'Vienna']",Where was Christoph Wilhelm von Koch born?,A. Bouxwiller  B. Berlin  C. Vienna  D. Stockholm,A,Is Bouxwiller the place of birth of Christoph Wilhelm von Koch?,Is Stockholm the place of birth of Christoph Wilhelm von Koch?,What was Christoph Wilhelm von Koch known for?,Who was born in Bouxwiller?,What is the country of the place of birth of Christoph Wilhelm von Koch?,Germany,What is the capital city of the country where Christoph Wilhelm von Koch was born?,Berlin,What is the population of the capital city of the country where Christoph Wilhelm von Koch was born?,Approximately 3.6 million,What is the name of the river that flows through the capital city of the country where Christoph Wilhelm von Koch was born?,Spree,What is the length of the river that flows through the capital city of the country where Christoph Wilhelm von Koch was born?,Approximately 400 kilometers
human_scientist,Pierre Charles Le Monnier,father,Pierre Lemonnier,Who is the father of Pierre Charles Le Monnier?,Pierre Le Monnier,0.0,"['Pierre Lemonnier', 'Pierre Le Monnier', 'Jean Lemonnier', 'Charles Lemonnier']",Who is Pierre Charles Le Monnier's father?,A. Jean Lemonnier  B. Pierre Lemonnier  C. Charles Lemonnier  D. Pierre Le Monnier,B,Is Pierre Lemonnier the father of Pierre Charles Le Monnier?,Is Pierre Le Monnier the father of Pierre Charles Le Monnier?,What is Pierre Charles Le Monnier known for in the field of astronomy?,Who is the son of Pierre Lemonnier?,Who is the son of Pierre Charles Le Monnier's father?,Pierre Charles Le Monnier,What is the profession of the son of Pierre Charles Le Monnier's father?,Astronomer,"Which institution did the astronomer, who is the son of Pierre Charles Le Monnier's father, work for?",Paris Observatory,"In which city is the institution located where the astronomer, who is the son of Pierre Charles Le Monnier's father, worked?",Paris,"In which country is the city located where the institution is situated that employed the astronomer, who is the son of Pierre Charles Le Monnier's father?",France
human_scientist,Lazare Carnot,place of death,Magdeburg,What is the place of death of Lazare Carnot?,Bagnols-sur-Cèze,0.0,"['Magdeburg', 'Bagnols-sur-Cèze', 'Paris', 'Lyon']",Where did Lazare Carnot die?,A. Magdeburg  B. Bagnols-sur-Cèze  C. Lyon  D. Paris,A,Did Lazare Carnot die in Magdeburg?,Did Lazare Carnot die in Bagnols-sur-Cèze?,What is Lazare Carnot known for in the field of engineering?,Who died in Magdeburg?,Who was the ruler of the place where Lazare Carnot died?,Ferdinand I of Austria,What was the capital of the country ruled by the ruler of the place where Lazare Carnot died?,Vienna,Which river flows through the capital of the country ruled by the ruler of the place where Lazare Carnot died?,Danube,What is the length of the river that flows through the capital of the country ruled by the ruler of the place where Lazare Carnot died?,"2,850 km",Into which sea does the river that flows through the capital of the country ruled by the ruler of the place where Lazare Carnot died empty?,Black Sea
human_scientist,Hunayn ibn Ishaq,religion or worldview,Nestorianism,What is the religion or worldview of Hunayn ibn Ishaq?,Christianity,0.0,"['Nestorianism', 'Christianity', 'Islam', 'Judaism']",Which religion or worldview did Hunayn ibn Ishaq follow?,A. Judaism  B. Islam  C. Christianity  D. Nestorianism,D,Is the religion or worldview of Hunayn ibn Ishaq Nestorianism?,Is the religion or worldview of Hunayn ibn Ishaq Christianity?,What was Hunayn ibn Ishaq known for in the field of translation?,Who is associated with the religion or worldview of Nestorianism?,What is the religion or worldview of Hunayn ibn Ishaq's most famous student?,Islam,"Which city was the birthplace of the most famous student of Hunayn ibn Ishaq, who followed Islam?",Baghdad,Which river flows through the city that was the birthplace of the most famous student of Hunayn ibn Ishaq?,Tigris,In which country is the river located that flows through the city where the most famous student of Hunayn ibn Ishaq was born?,Iraq,What is the official language of the country where the river flows through the city that was the birthplace of the most famous student of Hunayn ibn Ishaq?,Arabic
human_scientist,Tytus Maksymilian Huber,field of work,mechanical engineering,What is the field of work of Tytus Maksymilian Huber?,Geologist,0.0,"['mechanical engineering', 'Geologist', 'civil engineering', 'electrical engineering']",In which field did Tytus Maksymilian Huber work?,A. civil engineering  B. electrical engineering  C. mechanical engineering  D. Geologist,C,Is the field of work of Tytus Maksymilian Huber mechanical engineering?,Is the field of work of Tytus Maksymilian Huber Geologist?,What nationality was Tytus Maksymilian Huber?,Who is known for working in the field of mechanical engineering?,Who is a notable student of Tytus Maksymilian Huber in his field of work?,Wacław Olszak,Which university did the notable student of Tytus Maksymilian Huber attend?,Warsaw University of Technology,In which city is the university located where the notable student of Tytus Maksymilian Huber attended?,Warsaw,In which country is the city located where the university attended by the notable student of Tytus Maksymilian Huber is situated?,Poland,What is the official language of the country where the city is located that contains the university attended by the notable student of Tytus Maksymilian Huber?,Polish
human_scientist,Lawrence Summers,religion or worldview,Judaism,What is the religion or worldview of Lawrence Summers?,Agnostic,0.0,"['Judaism', 'Agnostic', 'Christianity', 'Islam']",What faith or belief system does Lawrence Summers adhere to?,A. Agnostic  B. Islam  C. Christianity  D. Judaism,D,Is Judaism the religion or worldview of Lawrence Summers?,Is Agnostic the religion or worldview of Lawrence Summers?,What notable position did Lawrence Summers hold at Harvard University?,Who is a notable individual that follows Judaism?,What is the religion or worldview of Lawrence Summers' spouse?,Judaism,Which university did the spouse of Lawrence Summers attend for their undergraduate studies?,Harvard University,In which city is the university that the spouse of Lawrence Summers attended located?,Cambridge,In which state is the city located where the university that the spouse of Lawrence Summers attended is situated?,Massachusetts,In which country is the state located where the city is situated that contains the university the spouse of Lawrence Summers attended?,United States
human_scientist,Louis Nirenberg,employer,"Courant Institute of Mathematical Sciences, NYU",What is the employer of Louis Nirenberg?,Columbia University,0.0,"['Courant Institute of Mathematical Sciences, NYU', 'Columbia University', 'Princeton University', 'Harvard University']",Who employs Louis Nirenberg?,"A. Princeton University  B. Columbia University  C. Harvard University  D. Courant Institute of Mathematical Sciences, NYU",D,"Is the employer of Louis Nirenberg the Courant Institute of Mathematical Sciences, NYU?",Is the employer of Louis Nirenberg Columbia University?,What notable award did Louis Nirenberg receive?,"Who is employed by the Courant Institute of Mathematical Sciences, NYU?",Who is the current president of the employer of Louis Nirenberg?,Andrew Hamilton,Which university did the current president of the employer of Louis Nirenberg attend for their undergraduate studies?,University of Oxford,In which city is the university that the current president of the employer of Louis Nirenberg attended located?,Oxford,In which county is the city located where the university that the current president of the employer of Louis Nirenberg attended is situated?,Oxfordshire,In which country is the county located where the city is situated that contains the university the current president of the employer of Louis Nirenberg attended?,United Kingdom
human_scientist,Louis Nirenberg,doctoral advisor,James J. Stoker,Who is the doctoral advisor of Louis Nirenberg?,Albert Tucker,0.0,"['James J. Stoker', 'Albert Tucker', 'John von Neumann', 'Richard Courant']",Who served as the doctoral advisor for Louis Nirenberg?,A. Richard Courant  B. John von Neumann  C. James J. Stoker  D. Albert Tucker,C,Is James J. Stoker the doctoral advisor of Louis Nirenberg?,Is Albert Tucker the doctoral advisor of Louis Nirenberg?,What is a notable achievement of Louis Nirenberg?,Who is the doctoral student of James J. Stoker?,Who was the doctoral advisor of Louis Nirenberg?,James Stoker,Which university did the doctoral advisor of Louis Nirenberg work at?,New York University,In which city is the university located where the doctoral advisor of Louis Nirenberg worked?,New York City,In which state is the city located where the university is situated that the doctoral advisor of Louis Nirenberg worked at?,New York,In which country is the state located where the city is situated that contains the university where the doctoral advisor of Louis Nirenberg worked?,United States
human_scientist,Carl Dorno,place of birth,Königsberg,What is the place of birth of Carl Dorno?,Germany,0.0,"['Königsberg', 'Germany', 'Berlin', 'Munich']",Where was Carl Dorno born?,A. Germany  B. Munich  C. Berlin  D. Königsberg,D,Is Carl Dorno's place of birth Königsberg?,Is Carl Dorno's place of birth Germany?,What field is Carl Dorno known for?,Who was born in Königsberg?,What is the population of the place where Carl Dorno was born?,"Approximately 200,000",What is the primary language spoken in the place where Carl Dorno was born?,German,What is the name of the river that flows through the place where Carl Dorno was born?,Oder River,Which sea does the river that flows through the place where Carl Dorno was born eventually empty into?,Baltic Sea,Which country borders the sea into which the river that flows through the place where Carl Dorno was born empties?,Germany
human_scientist,Bert Vogelstein,academic degree,Doctor of Medicine,What is the academic degree of Bert Vogelstein?,Ph.D,0.0,"['Doctor of Medicine', 'Ph.D', 'Master of Science', 'Bachelor of Arts']",What degree does Bert Vogelstein hold?,A. Master of Science  B. Bachelor of Arts  C. Doctor of Medicine  D. Ph.D,C,Is the academic degree of Bert Vogelstein Doctor of Medicine?,Is the academic degree of Bert Vogelstein Ph.D?,What is Bert Vogelstein known for in the field of cancer research?,Who holds the academic degree of Doctor of Medicine?,From which university did Bert Vogelstein receive his academic degree?,Johns Hopkins University,In which city is the university located from which Bert Vogelstein received his academic degree?,Baltimore,In which state is the city located where the university from which Bert Vogelstein received his academic degree is situated?,Maryland,What is the nickname of the state where the city is located that contains the university from which Bert Vogelstein received his academic degree?,The Old Line State,In which country is the state located that has the nickname 'The Old Line State' where the city is situated that contains the university from which Bert Vogelstein received his academic degree?,United States
human_scientist,Faizi,place of death,Agra,What is the place of death of Faizi?,Gujarat,0.0,"['Agra', 'Gujarat', 'Delhi', 'Jaipur']",Where did Faizi pass away?,A. Jaipur  B. Agra  C. Delhi  D. Gujarat,B,Did Faizi die in Agra?,Did Faizi die in Gujarat?,What was Faizi known for?,Who died in Agra?,Who was the ruler during the time of Faizi's death?,Akbar,Which empire was ruled by the ruler during the time of Faizi's death?,Mughal Empire,What was the capital of the empire ruled by the ruler during the time of Faizi's death?,Agra,Which river flows through the capital of the empire ruled by the ruler during the time of Faizi's death?,Yamuna River,In which country is the river located that flows through the capital of the empire ruled by the ruler during the time of Faizi's death?,India
human_scientist,Otto Immisch,writing language,German,What is the writing language of Otto Immisch?,Latin,0.0,"['German', 'Latin', 'French', 'Spanish']",In which language did Otto Immisch write?,A. Latin  B. Spanish  C. German  D. French,C,Is the writing language of Otto Immisch German?,Is the writing language of Otto Immisch Latin?,What is a notable work or contribution of Otto Immisch?,Who wrote in German?,What is the nationality of the person who wrote in the language used by Otto Immisch?,German,Which famous literary figure shares the same nationality as the person who wrote in the language used by Otto Immisch?,Johann Wolfgang von Goethe,What is the title of a well-known work by the famous literary figure who shares the same nationality as the person who wrote in the language used by Otto Immisch?,Faust,In which year was the well-known work by the famous literary figure who shares the same nationality as the person who wrote in the language used by Otto Immisch published?,1808,Which historical event occurred in the same year that the well-known work by the famous literary figure who shares the same nationality as the person who wrote in the language used by Otto Immisch was published?,Peninsular War
human_scientist,Abdul Qadeer Khan,place of death,Islamabad,What is the place of death of Abdul Qadeer Khan?,Peshawar,0.0,"['Islamabad', 'Peshawar', 'Karachi', 'Lahore']",Where did Abdul Qadeer Khan pass away?,A. Peshawar  B. Lahore  C. Islamabad  D. Karachi,C,Did Abdul Qadeer Khan die in Islamabad?,Did Abdul Qadeer Khan die in Peshawar?,What is Abdul Qadeer Khan known for in the field of science?,Who died in Islamabad?,What is the capital city of the country where Abdul Qadeer Khan died?,Islamabad,Which province is the capital city of the country where Abdul Qadeer Khan died located in?,Islamabad Capital Territory,What is the population of the province where the capital city of the country where Abdul Qadeer Khan died is located?,1.015 million (as of 2017),What is the area in square kilometers of the province where the capital city of the country where Abdul Qadeer Khan died is located?,906.5 square kilometers,What is the name of the river that flows near the capital city of the country where Abdul Qadeer Khan died?,Korang River
human_scientist,Hans Rosling,manner of death,natural causes,What is the manner of death of Hans Rosling?,Pancreatic cancer,0.0,"['natural causes', 'Pancreatic cancer', 'heart attack', 'accident']",How did Hans Rosling die?,A. Pancreatic cancer  B. heart attack  C. accident  D. natural causes,D,Did Hans Rosling die of natural causes?,Did Hans Rosling die of Pancreatic cancer?,What is Hans Rosling well-known for?,Who died of natural causes?,What was the cause of death of Hans Rosling?,Pancreatic cancer,Which hospital treated Hans Rosling for pancreatic cancer?,Uppsala University Hospital,In which city is Uppsala University Hospital located?,Uppsala,In which country is the city of Uppsala located?,Sweden,What is the official language of the country where the city of Uppsala is located?,Swedish
human_scientist,Phil Jones,employer,University of East Anglia,What is the employer of Phil Jones?,Manchester United,0.0,"['University of East Anglia', 'Manchester United', 'Oxford University', 'Cambridge University']",Who employs Phil Jones?,A. Cambridge University  B. Manchester United  C. University of East Anglia  D. Oxford University,C,Is the University of East Anglia the employer of Phil Jones?,Is Manchester United the employer of Phil Jones?,What is a notable research area of Phil Jones?,Who is employed by the University of East Anglia?,Who is the manager of the current employer of Phil Jones?,Erik ten Hag,Which club did the manager of the current employer of Phil Jones previously manage?,Ajax,In which city is the club located that the manager of the current employer of Phil Jones previously managed?,Amsterdam,In which country is the city located where the club that the manager of the current employer of Phil Jones previously managed is situated?,Netherlands,What is the official language of the country where the city is located that contains the club the manager of the current employer of Phil Jones previously managed?,Dutch
human_scientist,Emma P. Carr,doctoral advisor,Julius Stieglitz,Who is the doctoral advisor of Emma P. Carr?,Gilbert N. Lewis,0.0,"['Julius Stieglitz', 'Gilbert N. Lewis', 'Linus Pauling', 'Robert A. Millikan']",Who served as the doctoral advisor for Emma P. Carr?,A. Linus Pauling  B. Gilbert N. Lewis  C. Robert A. Millikan  D. Julius Stieglitz,D,Is Julius Stieglitz the doctoral advisor of Emma P. Carr?,Is Gilbert N. Lewis the doctoral advisor of Emma P. Carr?,What field is Emma P. Carr known for?,Who is the doctoral advisee of Julius Stieglitz?,Who was the doctoral advisor of Emma P. Carr?,Julius Stieglitz,Which university did the doctoral advisor of Emma P. Carr work at?,University of Chicago,In which city is the university where the doctoral advisor of Emma P. Carr worked located?,Chicago,In which state is the city located where the university that employed the doctoral advisor of Emma P. Carr is situated?,Illinois,In which country is the state located where the city is situated that contains the university that employed the doctoral advisor of Emma P. Carr?,United States
human_scientist,Morton Deutsch,doctoral advisor,Ronald Lippitt,Who is the doctoral advisor of Morton Deutsch?,Carl Hovland,0.0,"['Ronald Lippitt', 'Carl Hovland', 'Kurt Lewin', 'Leon Festinger']",Who served as Morton Deutsch's doctoral advisor?,A. Kurt Lewin  B. Carl Hovland  C. Leon Festinger  D. Ronald Lippitt,D,Is Ronald Lippitt the doctoral advisor of Morton Deutsch?,Is Carl Hovland the doctoral advisor of Morton Deutsch?,What field is Morton Deutsch well-known for?,Who is the doctoral student of Ronald Lippitt?,Who was the doctoral advisor of Morton Deutsch?,Kurt Lewin,Which university did Morton Deutsch's doctoral advisor work at?,Massachusetts Institute of Technology,In which city is the university located where Morton Deutsch's doctoral advisor worked?,Cambridge,In which state is the city located where the university is situated that Morton Deutsch's doctoral advisor worked?,Massachusetts,In which country is the state located where the city is situated that contains the university where Morton Deutsch's doctoral advisor worked?,United States
human_scientist,Thida Thavornseth,country of citizenship,Thailand,What is the country of citizenship of Thida Thavornseth?,Myanmar,0.0,"['Thailand', 'Myanmar', 'Vietnam', 'Cambodia']",Which country is Thida Thavornseth a citizen of?,A. Myanmar  B. Cambodia  C. Vietnam  D. Thailand,D,Is Thida Thavornseth's country of citizenship Thailand?,Is Thida Thavornseth's country of citizenship Myanmar?,What is a well-known cultural festival celebrated in Thailand?,Who is a citizen of Thailand?,Who is a notable political figure from the country of citizenship of Thida Thavornseth?,Yingluck Shinawatra,What position did the notable political figure from the country of citizenship of Thida Thavornseth hold?,Prime Minister of Thailand,In which year did the notable political figure from the country of citizenship of Thida Thavornseth become Prime Minister?,2011,Which political party did the notable political figure from the country of citizenship of Thida Thavornseth represent when they became Prime Minister?,Pheu Thai Party,Who founded the political party that the notable political figure from the country of citizenship of Thida Thavornseth represented when they became Prime Minister?,Thaksin Shinawatra
human_scientist,Anna Heer,partner in business or sport,Marie Heim-Vögtlin,Who is the partner in business or sport of Anna Heer?,Simon Ammann,0.0,"['Marie Heim-Vögtlin', 'Simon Ammann', 'Albert Einstein', 'Emilie Kempin-Spyri']",Who collaborates with Anna Heer in business or sport?,A. Marie Heim-Vögtlin  B. Albert Einstein  C. Simon Ammann  D. Emilie Kempin-Spyri,A,Is Marie Heim-Vögtlin the partner in business or sport of Anna Heer?,Is Simon Ammann the partner in business or sport of Anna Heer?,What is Anna Heer known for besides her partnership in business or sport?,Who is the business or sport partner of Marie Heim-Vögtlin?,Who was the business partner of Anna Heer?,Marie Heim-Vögtlin,What profession did the business partner of Anna Heer practice?,Physician,Which university did the business partner of Anna Heer attend?,University of Zurich,In which city is the university located that the business partner of Anna Heer attended?,Zurich,In which country is the city located where the university that the business partner of Anna Heer attended is situated?,Switzerland
human_scientist,Galileo Galilei,doctoral advisor,Ostilio Ricci,Who is the doctoral advisor of Galileo Galilei?,Clavius,0.0,"['Ostilio Ricci', 'Clavius', 'Tycho Brahe', 'Johannes Kepler']",Who served as the doctoral advisor to Galileo Galilei?,A. Tycho Brahe  B. Johannes Kepler  C. Clavius  D. Ostilio Ricci,D,Is Ostilio Ricci the doctoral advisor of Galileo Galilei?,Is Clavius the doctoral advisor of Galileo Galilei?,What is Galileo Galilei known for in the field of astronomy?,Who was advised by Ostilio Ricci?,Who was the doctoral advisor of Galileo Galilei?,Ostilio Ricci,Which university did the doctoral advisor of Galileo Galilei teach at?,University of Pisa,In which city is the university located where the doctoral advisor of Galileo Galilei taught?,Pisa,In which region is the city located where the university is situated that the doctoral advisor of Galileo Galilei taught?,Tuscany,In which country is the region located where the city is situated that contains the university where the doctoral advisor of Galileo Galilei taught?,Italy
human_scientist,Benjamin List,place of birth,Frankfurt,What is the place of birth of Benjamin List?,Hamburg,0.0,"['Frankfurt', 'Hamburg', 'Berlin', 'Munich']",Where was Benjamin List born?,A. Munich  B. Hamburg  C. Berlin  D. Frankfurt,D,Is Benjamin List's place of birth Frankfurt?,Is Benjamin List's place of birth Hamburg?,What notable scientific contribution is Benjamin List known for?,Who was born in Frankfurt?,What is the capital city of the country where Benjamin List was born?,Berlin,Which river flows through the capital city of the country where Benjamin List was born?,Spree,What is the length of the river that flows through the capital city of the country where Benjamin List was born?,400 kilometers,Which sea does the river that flows through the capital city of the country where Benjamin List was born eventually flow into?,Baltic Sea,Which country borders the sea into which the river flows that passes through the capital city of the country where Benjamin List was born?,Denmark
human_scientist,Alain Badiou,father,Raymond Badiou,Who is the father of Alain Badiou?,Louis Badiou,0.0,"['Raymond Badiou', 'Louis Badiou', 'Jean Badiou', 'Pierre Badiou']",Who is Alain Badiou's father?,A. Louis Badiou  B. Raymond Badiou  C. Jean Badiou  D. Pierre Badiou,B,Is Raymond Badiou the father of Alain Badiou?,Is Louis Badiou the father of Alain Badiou?,What is Alain Badiou known for?,Who is the son of Raymond Badiou?,What was the profession of Alain Badiou's father?,Mathematician,Which university did Alain Badiou's father work at?,University of Toulouse,In which city is the university where Alain Badiou's father worked located?,Toulouse,In which region is the city located where the university that Alain Badiou's father worked at is situated?,Occitanie,In which country is the region located where the city is situated that contains the university where Alain Badiou's father worked?,France
human_scientist,Alfred Rammelmeyer,work location,Marburg,What is the work location of Alfred Rammelmeyer?,Germany,0.0,"['Marburg', 'Germany', 'Berlin', 'Frankfurt']",Where does Alfred Rammelmeyer work?,A. Frankfurt  B. Berlin  C. Germany  D. Marburg,D,Is Marburg the work location of Alfred Rammelmeyer?,Is Germany the work location of Alfred Rammelmeyer?,What is Alfred Rammelmeyer's profession?,Who works in Marburg?,What is the name of the institution where Alfred Rammelmeyer worked?,Karlsruhe Institute of Technology,In which city is the institution located where Alfred Rammelmeyer worked?,Karlsruhe,In which state is the city located where the institution Alfred Rammelmeyer worked at is situated?,Baden-Württemberg,In which country is the state located where the city is situated that contains the institution Alfred Rammelmeyer worked at?,Germany,What is the official language of the country where the state is located that contains the city where the institution Alfred Rammelmeyer worked at is situated?,German
human_scientist,Louis de Jaucourt,place of death,Compiègne,What is the place of death of Louis de Jaucourt?,Paris,0.0,"['Compiègne', 'Paris', 'Versailles', 'Lyon']",Where did Louis de Jaucourt pass away?,A. Paris  B. Compiègne  C. Versailles  D. Lyon,B,Did Louis de Jaucourt die in Compiègne?,Did Louis de Jaucourt die in Paris?,What is Louis de Jaucourt known for contributing to?,Who died in Compiègne?,What is the country of the place where Louis de Jaucourt died?,France,What is the capital city of the country where Louis de Jaucourt died?,Paris,Which famous landmark is located in the capital city of the country where Louis de Jaucourt died?,Eiffel Tower,Who designed the famous landmark located in the capital city of the country where Louis de Jaucourt died?,Gustave Eiffel,"In which year was the famous landmark designed by Gustave Eiffel, located in the capital city of the country where Louis de Jaucourt died, completed?",1889
