topic,subject,relation,object,question,output_meta_llama_3.1_8b_instruct,eval_meta_llama_3.1_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
business_brand,Anker,stock exchange,Shenzhen Stock Exchange,What is the stock exchange of Anker?,No public stock exchange,0.0,"['Shenzhen Stock Exchange', 'No public stock exchange', 'New York Stock Exchange', 'Tokyo Stock Exchange']",On which stock exchange is Anker listed?,A. Shenzhen Stock Exchange  B. No public stock exchange  C. New York Stock Exchange  D. Tokyo Stock Exchange,A,Is Anker listed on the Shenzhen Stock Exchange?,Is Anker listed on No public stock exchange?,What type of products is Anker well-known for?,Which company is listed on the Shenzhen Stock Exchange?,What is the ticker symbol of Anker on the stock exchange?,300866,Which stock exchange lists the ticker symbol of Anker?,Shenzhen Stock Exchange,In which country is the stock exchange that lists the ticker symbol of Anker located?,China,What is the capital city of the country where the stock exchange that lists the ticker symbol of Anker is located?,Beijing,What is the population of the capital city of the country where the stock exchange that lists the ticker symbol of Anker is located?,21.54 million
business_brand,Playmobil,founded by,Horst Brandstätter,Who was Playmobil founded by?,Hans Beck,0.0,"['Horst Brandstätter', 'Hans Beck', 'Richard Steiff', 'Ole Kirk Christiansen']",Who is the founder of Playmobil?,A. Ole Kirk Christiansen  B. Richard Steiff  C. Hans Beck  D. Horst Brandstätter,D,Was Playmobil founded by Horst Brandstätter?,Was Playmobil founded by Hans Beck?,What type of toys is Playmobil known for?,Who did Horst Brandstätter found?,Who is the founder of Playmobil?,Hans Beck,What is the nationality of the founder of Playmobil?,German,In which country was the founder of Playmobil born?,Germany,What is the capital city of the country where the founder of Playmobil was born?,Berlin,Which river flows through the capital city of the country where the founder of Playmobil was born?,Spree
business_brand,OFRA Cosmetics,main subject,case study,What is the main subject of OFRA Cosmetics?,Makeup,0.0,"['case study', 'Makeup', 'skincare', 'beauty products']",What is the primary focus of OFRA Cosmetics?,A. skincare  B. Makeup  C. case study  D. beauty products,C,Is the main subject of OFRA Cosmetics a case study?,Is the main subject of OFRA Cosmetics Makeup?,What type of products is OFRA Cosmetics known for?,What is the case study about?,Who is the founder of the main subject of OFRA Cosmetics?,Ofra Gaito,What is the nationality of the founder of the main subject of OFRA Cosmetics?,Israeli,What is the capital city of the country where the founder of the main subject of OFRA Cosmetics is from?,Jerusalem,What is the official language spoken in the capital city of the country where the founder of the main subject of OFRA Cosmetics is from?,Hebrew,What is the writing system used for the official language spoken in the capital city of the country where the founder of the main subject of OFRA Cosmetics is from?,Hebrew alphabet
business_brand,White House Black Market,industry,retail,What is the industry of White House Black Market?,Fashion,0.0,"['retail', 'Fashion', 'technology', 'hospitality']",In which industry does White House Black Market operate?,A. Fashion  B. technology  C. retail  D. hospitality,C,Is the industry of White House Black Market retail?,Is the industry of White House Black Market Fashion?,What is a popular product category sold by White House Black Market?,Which company operates in the retail industry?,Who is the CEO of the company in the industry of White House Black Market?,Molly Langenstein,Which university did the CEO of the company in the industry of White House Black Market attend?,University of Illinois,In which city is the university located that the CEO of the company in the industry of White House Black Market attended?,Champaign,In which state is the city located where the university that the CEO of the company in the industry of White House Black Market attended is situated?,Illinois,In which country is the state located where the city is situated that contains the university the CEO of the company in the industry of White House Black Market attended?,United States
business_brand,BASF,chief executive officer,Martin Brudermüller,Who is the chief executive officer of BASF?,Lars Rinefeld,0.0,"['Martin Brudermüller', 'Lars Rinefeld', 'Kurt Bock', 'John Doe']",Who holds the position of CEO at BASF?,A. Kurt Bock  B. John Doe  C. Martin Brudermüller  D. Lars Rinefeld,C,Is Martin Brudermüller the chief executive officer of BASF?,Is Lars Rinefeld the chief executive officer of BASF?,What is a well-known product or service provided by BASF?,Who is Martin Brudermüller the chief executive officer of?,Who is the spouse of the chief executive officer of BASF?,Karin Brudermüller,Which university did the spouse of the chief executive officer of BASF attend for their undergraduate studies?,University of Stuttgart,In which city is the university that the spouse of the chief executive officer of BASF attended located?,Stuttgart,In which state is the city located where the university that the spouse of the chief executive officer of BASF attended is situated?,Baden-Württemberg,In which country is the state located where the city is situated that contains the university the spouse of the chief executive officer of BASF attended?,Germany
business_brand,Blockbuster LLC,parent organization,Dish,What is the parent organization of Blockbuster LLC?,Viacom,0.0,"['Dish', 'Viacom', 'Netflix', 'Redbox']",Which company is the parent organization of Blockbuster LLC?,A. Dish  B. Redbox  C. Netflix  D. Viacom,A,Is Dish the parent organization of Blockbuster LLC?,Is Viacom the parent organization of Blockbuster LLC?,What type of business was Blockbuster LLC known for?,Which company is Dish the parent organization of?,Who is the CEO of the parent organization of Blockbuster LLC?,John Antioco,Which company did the CEO of the parent organization of Blockbuster LLC work for before joining Blockbuster?,7-Eleven,In which city is the headquarters of the company where the CEO of the parent organization of Blockbuster LLC worked before joining Blockbuster located?,Dallas,In which state is the city located where the headquarters of the company that the CEO of the parent organization of Blockbuster LLC worked for before joining Blockbuster is situated?,Texas,In which country is the state located where the city is situated that contains the headquarters of the company the CEO of the parent organization of Blockbuster LLC worked for before joining Blockbuster?,United States
business_brand,Maxell,parent organization,Hitachi,What is the parent organization of Maxell?,Maxell International Corporation,0.0,"['Hitachi', 'Maxell International Corporation', 'Sony', 'Panasonic']",Which company is the parent organization of Maxell?,A. Panasonic  B. Maxell International Corporation  C. Sony  D. Hitachi,D,Is Hitachi the parent organization of Maxell?,Is Maxell International Corporation the parent organization of Maxell?,What type of products is Maxell well-known for?,Which company has Hitachi as its parent organization?,Who is the CEO of the parent organization of Maxell?,Kazuhiro Tsuga,Which university did the CEO of the parent organization of Maxell attend?,Osaka University,In which city is the university located that the CEO of the parent organization of Maxell attended?,Osaka,In which country is the city located where the university that the CEO of the parent organization of Maxell attended is situated?,Japan,What is the official language of the country where the city is located that contains the university the CEO of the parent organization of Maxell attended?,Japanese
business_brand,Keytruda,therapeutic area,melanoma,What is the therapeutic area of Keytruda?,Oncology,0.0,"['melanoma', 'Oncology', 'cardiology', 'neurology']",In which therapeutic area is Keytruda used?,A. Oncology  B. melanoma  C. neurology  D. cardiology,B,Is the therapeutic area of Keytruda melanoma?,Is the therapeutic area of Keytruda Oncology?,What is a common side effect of Keytruda?,Which drug is used in the therapeutic area of melanoma?,What is the primary disease that Keytruda is used to treat?,Cancer,Which specific type of cancer is Keytruda commonly used to treat?,Melanoma,What is the name of the protein that Keytruda targets in melanoma treatment?,PD-1 (Programmed Death-1),"Which company manufactures Keytruda, the drug that targets PD-1 in melanoma treatment?",Merck & Co.,In which country is the headquarters of the company that manufactures Keytruda located?,United States
business_brand,OFRA Cosmetics,accredited by,People for the Ethical Treatment of Animals,What was OFRA Cosmetics accredited by?,Leaping Bunny,0.0,"['People for the Ethical Treatment of Animals', 'Leaping Bunny', 'Cruelty Free International', 'Vegan Society']",Which organization accredited OFRA Cosmetics?,A. Vegan Society  B. People for the Ethical Treatment of Animals  C. Leaping Bunny  D. Cruelty Free International,B,Was OFRA Cosmetics accredited by People for the Ethical Treatment of Animals?,Was OFRA Cosmetics accredited by Leaping Bunny?,What type of products is OFRA Cosmetics known for?,Which cosmetics company was accredited by People for the Ethical Treatment of Animals?,Which organization accredited OFRA Cosmetics?,Leaping Bunny,What is the primary focus of the organization that accredited OFRA Cosmetics?,Cruelty-free certification,Which global coalition is the organization that accredited OFRA Cosmetics a part of?,The Coalition for Consumer Information on Cosmetics (CCIC),Which country is the global coalition that the organization accrediting OFRA Cosmetics based in?,United States,What is the primary mission of the global coalition based in the United States that includes the organization accrediting OFRA Cosmetics?,To promote cruelty-free practices and certify products that are not tested on animals
business_brand,Giant Bicycles,location of formation,Taichung,What is the location of formation of Giant Bicycles?,Taiwan,0.0,"['Taichung', 'Taiwan', 'Tokyo', 'Shanghai']",Where was Giant Bicycles founded?,A. Tokyo  B. Taichung  C. Shanghai  D. Taiwan,B,Is the location of formation of Giant Bicycles Taichung?,Is the location of formation of Giant Bicycles Taiwan?,What type of products is Giant Bicycles known for?,Which company was formed in Taichung?,In which country is the location of formation of Giant Bicycles?,Taiwan,What is the capital city of the country where Giant Bicycles was formed?,Taipei,Which river flows through the capital city of the country where Giant Bicycles was formed?,Tamsui River,Into which body of water does the river that flows through the capital city of the country where Giant Bicycles was formed empty?,Taiwan Strait,Which ocean is connected to the body of water into which the river that flows through the capital city of the country where Giant Bicycles was formed empties?,Pacific Ocean
business_brand,Barclaycard,country,Germany,What is the country of Barclaycard?,United Kingdom,0.0,"['Germany', 'United Kingdom', 'France', 'Italy']",Which country is Barclaycard associated with?,A. United Kingdom  B. France  C. Italy  D. Germany,D,Is Germany the country of Barclaycard?,Is United Kingdom the country of Barclaycard?,What type of financial services does Barclaycard provide?,Which company is associated with Germany in terms of country?,What is the capital city of the country where Barclaycard is based?,London,Which river flows through the capital city of the country where Barclaycard is based?,River Thames,What is the length of the river that flows through the capital city of the country where Barclaycard is based?,215 miles,Which sea does the river that flows through the capital city of the country where Barclaycard is based empty into?,North Sea,Which ocean is connected to the sea that the river flowing through the capital city of the country where Barclaycard is based empties into?,Atlantic Ocean
business_brand,Bissell,founded by,Melville Reuben Bissell,Who was Bissell founded by?,Melville Bissell,0.0,"['Melville Reuben Bissell', 'Melville Bissell', 'Anna Bissell', 'John Bissell']",Who established Bissell?,A. Anna Bissell  B. Melville Reuben Bissell  C. John Bissell  D. Melville Bissell,B,Was Bissell founded by Melville Reuben Bissell?,Was Bissell founded by Melville Bissell?,What type of products is Bissell well-known for?,Who did Melville Reuben Bissell found?,Who is the spouse of the person who founded Bissell?,Anna Sutherland Bissell,What company did the spouse of the person who founded Bissell become the CEO of?,Bissell Inc.,In which year did the spouse of the person who founded Bissell become the CEO of Bissell Inc.?,1889,Who succeeded the spouse of the person who founded Bissell as CEO of Bissell Inc.?,Melville Bissell Jr.,What is the relationship between the person who succeeded the spouse of the person who founded Bissell as CEO and the founder of Bissell?,Son
business_brand,Aeon,country,Japan,What is the country of Aeon?,Non-existent,0.0,"['Japan', 'Non-existent', 'China', 'South Korea']",Which country is Aeon located in?,A. Japan  B. Non-existent  C. South Korea  D. China,A,Is Japan the country of Aeon?,Is Non-existent the country of Aeon?,What is a popular retail chain in Japan?,Which company is based in Japan?,What is the capital city of the country where Aeon is located?,Tokyo,What is the population of the capital city of the country where Aeon is located?,Approximately 14 million,What is the name of the largest district in the capital city of the country where Aeon is located?,Setagaya,What is the population density of the largest district in the capital city of the country where Aeon is located?,"Approximately 15,000 people per square kilometer",What is the name of the river that flows through the capital city of the country where Aeon is located?,Sumida River
business_brand,Tamagotchi,genre,strategy video game,What is the genre of Tamagotchi?,Virtual Pet,0.0,"['strategy video game', 'Virtual Pet', 'action adventure', 'simulation']",Which genre does Tamagotchi belong to?,A. Virtual Pet  B. strategy video game  C. action adventure  D. simulation,B,Is the genre of Tamagotchi a strategy video game?,Is the genre of Tamagotchi a Virtual Pet?,What is a well-known feature of Tamagotchi?,Which game belongs to the genre of strategy video game?,What is the primary target audience for the genre of Tamagotchi?,Children,Which company developed the genre of Tamagotchi targeting children?,Bandai,In which country is the company that developed the genre of Tamagotchi headquartered?,Japan,What is the capital city of the country where the company that developed the genre of Tamagotchi is headquartered?,Tokyo,Which famous tower is located in the capital city of the country where the company that developed the genre of Tamagotchi is headquartered?,Tokyo Tower
business_brand,Globis,chief executive officer,Yoshito Hori,Who is the chief executive officer of Globis?,Arisa Cox,0.0,"['Yoshito Hori', 'Arisa Cox', 'Masayoshi Son', 'Kazuo Hirai']",Who serves as the CEO of Globis?,A. Masayoshi Son  B. Arisa Cox  C. Kazuo Hirai  D. Yoshito Hori,D,Is Yoshito Hori the chief executive officer of Globis?,Is Arisa Cox the chief executive officer of Globis?,What is a well-known business school founded by Globis?,Who is Yoshito Hori the chief executive officer of?,Who is the spouse of the chief executive officer of Globis?,Yoshito Hori,Which university did the spouse of the chief executive officer of Globis attend for their MBA?,Harvard Business School,In which city is the university located where the spouse of the chief executive officer of Globis attended for their MBA?,Cambridge,In which state is the city located where the university is situated that the spouse of the chief executive officer of Globis attended for their MBA?,Massachusetts,In which country is the state located where the city is situated that contains the university the spouse of the chief executive officer of Globis attended for their MBA?,United States
business_brand,Whirlpool,industry,video game industry,What is the industry of Whirlpool?,Appliances,0.0,"['video game industry', 'Appliances', 'automotive industry', 'pharmaceutical industry']",In which industry does Whirlpool operate?,A. video game industry  B. Appliances  C. automotive industry  D. pharmaceutical industry,A,Is Whirlpool in the video game industry?,Is Whirlpool in the Appliances industry?,What is a well-known product manufactured by Whirlpool?,Which company operates in the video game industry?,What is a major product manufactured by the industry in which Whirlpool operates?,Home appliances,Which company is a major competitor in the home appliances industry where Whirlpool operates?,Samsung,In which country is the headquarters of a major competitor in the home appliances industry where Whirlpool operates located?,South Korea,What is the capital city of the country where the headquarters of a major competitor in the home appliances industry where Whirlpool operates is located?,Seoul,What is the population of the capital city of the country where the headquarters of a major competitor in the home appliances industry where Whirlpool operates is located?,Approximately 9.7 million
business_brand,Microsoft Surface,manufacturer,Pegatron,What is the manufacturer of Microsoft Surface?,Microsoft,0.0,"['Pegatron', 'Microsoft', 'Foxconn', 'Dell']",Who manufactures the Microsoft Surface?,A. Foxconn  B. Pegatron  C. Microsoft  D. Dell,B,Is Pegatron the manufacturer of Microsoft Surface?,Is Microsoft the manufacturer of Microsoft Surface?,What operating system is commonly associated with Microsoft Surface?,What product is manufactured by Pegatron?,Who is the CEO of the manufacturer of Microsoft Surface?,Satya Nadella,Which university did the CEO of the manufacturer of Microsoft Surface attend for their MBA?,University of Chicago Booth School of Business,In which city is the university located where the CEO of the manufacturer of Microsoft Surface attended for their MBA?,Chicago,In which state is the city located where the university is situated that the CEO of the manufacturer of Microsoft Surface attended for their MBA?,Illinois,In which country is the state located where the city is situated that contains the university the CEO of the manufacturer of Microsoft Surface attended for their MBA?,United States
business_brand,ASPESI,field of work,clothing,What is the field of work of ASPESI?,Environmental consulting,0.0,"['clothing', 'Environmental consulting', 'technology', 'finance']",In which industry does ASPESI operate?,A. technology  B. clothing  C. finance  D. Environmental consulting,B,Is ASPESI's field of work clothing?,Is ASPESI's field of work Environmental consulting?,What is a well-known product line of ASPESI?,Which company works in the field of clothing?,Who is the founder of the company that works in the same field as ASPESI?,Alberto Aspesi,Which city is the headquarters of the company founded by the person who works in the same field as ASPESI located?,Milan,Which country is the city located in where the headquarters of the company founded by the person who works in the same field as ASPESI is situated?,Italy,What is the official language of the country where the city is located that hosts the headquarters of the company founded by the person who works in the same field as ASPESI?,Italian,What is the currency used in the country where the official language is Italian and the city hosting the headquarters of the company founded by the person who works in the same field as ASPESI is located?,Euro
business_brand,VBites,owned by,Heather Mills,Who was VBites owned by?,Julian Hearn,0.0,"['Heather Mills', 'Julian Hearn', 'Richard Branson', 'Elon Musk']",Who is the owner of VBites?,A. Heather Mills  B. Richard Branson  C. Julian Hearn  D. Elon Musk,A,Was VBites owned by Heather Mills?,Was VBites owned by Julian Hearn?,What type of products is VBites known for?,Who owns Heather Mills?,Who is the owner of VBites?,Heather Mills,Who was the former spouse of the owner of VBites?,Paul McCartney,Which band was the former spouse of the owner of VBites a member of?,The Beatles,In which city was the band that the former spouse of the owner of VBites a member of formed?,Liverpool,In which country is the city located where the band that the former spouse of the owner of VBites a member of was formed?,United Kingdom
business_brand,Fisher-Price,brand,Thomas & Friends,What is the brand of Fisher-Price?,Mattel,0.0,"['Thomas & Friends', 'Mattel', 'LEGO', 'Hasbro']",Which brand is associated with Fisher-Price?,A. Hasbro  B. Thomas & Friends  C. LEGO  D. Mattel,B,Is Thomas & Friends the brand of Fisher-Price?,Is Mattel the brand of Fisher-Price?,What type of products is Fisher-Price well-known for?,What company is Thomas & Friends a brand of?,Which company owns the Fisher-Price brand?,Mattel,Who is the CEO of the company that owns the Fisher-Price brand?,Ynon Kreiz,Which university did the CEO of the company that owns the Fisher-Price brand attend?,UCLA Anderson School of Management,In which city is the university located that the CEO of the company that owns the Fisher-Price brand attended?,Los Angeles,In which state is the city located where the university that the CEO of the company that owns the Fisher-Price brand attended is situated?,California
business_brand,Braun,location of formation,Frankfurt,What is the location of formation of Braun?,Germany,0.0,"['Frankfurt', 'Germany', 'Berlin', 'Munich']",Where was Braun formed?,A. Berlin  B. Frankfurt  C. Munich  D. Germany,B,Is the location of formation of Braun Frankfurt?,Is the location of formation of Braun Germany?,What type of products is Braun well-known for?,Which company was formed in Frankfurt?,In which country is the location of formation of Braun?,Germany,What is the capital city of the country where Braun was formed?,Berlin,Which river flows through the capital city of the country where Braun was formed?,Spree,What is the length of the river that flows through the capital city of the country where Braun was formed?,400 kilometers,Into which river does the river that flows through the capital city of the country where Braun was formed eventually flow?,Havel
business_brand,Listerine,headquarters location,New Brunswick,What is the headquarters location of Listerine?,St. Louis,0.0,"['New Brunswick', 'St. Louis', 'Chicago', 'San Francisco']",Where is the headquarters of Listerine located?,A. St. Louis  B. San Francisco  C. Chicago  D. New Brunswick,D,Is the headquarters location of Listerine in New Brunswick?,Is the headquarters location of Listerine in St. Louis?,What is a well-known product made by Listerine?,Which company's headquarters is located in New Brunswick?,Which company owns the headquarters location of Listerine?,Johnson & Johnson,Who is the CEO of the company that owns the headquarters location of Listerine?,Joaquin Duato,Which university did the CEO of the company that owns the headquarters location of Listerine attend for their MBA?,ESADE Business School,In which city is the business school located where the CEO of the company that owns the headquarters location of Listerine attended for their MBA?,Barcelona,In which country is the city located where the business school is situated that the CEO of the company that owns the headquarters location of Listerine attended for their MBA?,Spain
business_brand,Bell Resources,founded by,Mark Avery,Who was Bell Resources founded by?,John W. Kluge,0.0,"['Mark Avery', 'John W. Kluge', 'David Geffen', 'Warren Buffett']",Who is the founder of Bell Resources?,A. John W. Kluge  B. Warren Buffett  C. Mark Avery  D. David Geffen,C,Was Bell Resources founded by Mark Avery?,Was Bell Resources founded by John W. Kluge?,What industry is Bell Resources primarily associated with?,Which company was founded by Mark Avery?,Who is the spouse of the person who founded Bell Resources?,Patricia Bell,Which company did the spouse of the person who founded Bell Resources work for?,Bell Industries,What is the primary industry of the company where the spouse of the person who founded Bell Resources worked?,Manufacturing,What is the headquarters location of the company that operates in the manufacturing industry where the spouse of the person who founded Bell Resources worked?,"Los Angeles, California","What is the population of the city where the headquarters of the company that operates in the manufacturing industry, where the spouse of the person who founded Bell Resources worked, is located?",Approximately 4 million
business_brand,Ever After High,language of work or name,English,What is the language of work or name of Ever After High?,"Ever After High's language is called ""Ever After High Language"" but more commonly",0.0,"['English', ""Ever After High's language is called 'Ever After High Language' but more commonly"", 'Spanish', 'French']",In what language is Ever After High produced?,"A. Ever After High's language is called ""Ever After High Language"" but more commonly  B. English  C. French  D. Spanish",B,Is the language of work or name of Ever After High English?,Is the language of work or name of Ever After High called 'Ever After High Language' but more commonly?,What genre does Ever After High belong to?,What show is produced in English?,What is the primary language of the work Ever After High?,English,Which country primarily speaks the language of the work Ever After High?,United States,What is the capital city of the country that primarily speaks the language of the work Ever After High?,"Washington, D.C.",Which river flows through the capital city of the country that primarily speaks the language of the work Ever After High?,Potomac River,Into which body of water does the river that flows through the capital city of the country that primarily speaks the language of the work Ever After High empty?,Chesapeake Bay
business_brand,Ever After High,distribution format,video on demand,What is the distribution format of Ever After High?,Digital and DVD,0.0,"['video on demand', 'Digital and DVD', 'Blu-ray', 'Streaming service']",In what format is Ever After High distributed?,A. video on demand  B. Digital and DVD  C. Streaming service  D. Blu-ray,A,Is the distribution format of Ever After High video on demand?,Is the distribution format of Ever After High Digital and DVD?,What genre does Ever After High belong to?,Which show is distributed in a video on demand format?,Which company is responsible for the distribution format of Ever After High?,Netflix,Who is the CEO of the company responsible for the distribution format of Ever After High?,Ted Sarandos,Which university did the CEO of the company responsible for the distribution format of Ever After High attend?,Glendale Community College,In which state is the university located that the CEO of the company responsible for the distribution format of Ever After High attended?,California,What is the capital city of the state where the university is located that the CEO of the company responsible for the distribution format of Ever After High attended?,Sacramento
business_brand,fraenk,regulated by,Federal Network Agency,What was fraenk regulated by?,The Federal Reserve,0.0,"['Federal Network Agency', 'The Federal Reserve', 'European Central Bank', 'Federal Communications Commission']",Who regulates fraenk?,A. European Central Bank  B. Federal Communications Commission  C. The Federal Reserve  D. Federal Network Agency,D,Is fraenk regulated by the Federal Network Agency?,Is fraenk regulated by The Federal Reserve?,What type of service does fraenk provide?,What does the Federal Network Agency regulate?,Which organization regulates fraenk?,Federal Network Agency (Bundesnetzagentur),Who is the president of the organization that regulates fraenk?,Jochen Homann,Which university did the president of the organization that regulates fraenk attend?,University of Cologne,In which city is the university located that the president of the organization regulating fraenk attended?,Cologne,In which state is the city located where the university attended by the president of the organization regulating fraenk is situated?,North Rhine-Westphalia
business_brand,Atari,headquarters location,California,What is the headquarters location of Atari?,Netherlands,0.0,"['California', 'Netherlands', 'Texas', 'New York']",Where is Atari's headquarters located?,A. New York  B. Netherlands  C. California  D. Texas,C,Is the headquarters location of Atari in California?,Is the headquarters location of Atari in the Netherlands?,What type of video game console is Atari known for?,Which company's headquarters are located in California?,In which city is the headquarters of Atari located?,Sunnyvale,In which county is the city where the headquarters of Atari is located?,Santa Clara County,In which state is the county located where the city that hosts the headquarters of Atari is situated?,California,In which country is the state located where the county that contains the city hosting the headquarters of Atari is situated?,United States,On which continent is the country located where the state is situated that contains the county hosting the city with the headquarters of Atari?,North America
business_brand,Microsoft Surface,developer,Microsoft,What is the developer of Microsoft Surface?,Panos Panay,0.0,"['Microsoft', 'Panos Panay', 'Apple', 'Google']",Who developed the Microsoft Surface?,A. Panos Panay  B. Google  C. Apple  D. Microsoft,D,Is Microsoft the developer of Microsoft Surface?,Is Panos Panay the developer of Microsoft Surface?,What operating system is commonly associated with Microsoft Surface?,What product is developed by Microsoft?,Who is the CEO of the developer of Microsoft Surface?,Satya Nadella,Which university did the CEO of the developer of Microsoft Surface attend for their MBA?,University of Chicago,What is the name of the business school at the university where the CEO of the developer of Microsoft Surface attended for their MBA?,Booth School of Business,In which city is the business school located where the CEO of the developer of Microsoft Surface attended for their MBA?,Chicago,In which state is the city located where the business school is situated that the CEO of the developer of Microsoft Surface attended for their MBA?,Illinois
business_brand,AG Neovo,industry,electronics industry,What is the industry of AG Neovo?,Display technology,0.0,"['electronics industry', 'Display technology', 'automotive industry', 'pharmaceutical industry']",In which industry does AG Neovo operate?,A. automotive industry  B. pharmaceutical industry  C. electronics industry  D. Display technology,C,Is the industry of AG Neovo the electronics industry?,Is the industry of AG Neovo Display technology?,What is a well-known product type manufactured by AG Neovo?,Which company operates in the electronics industry?,What is a product manufactured by a company in the same industry as AG Neovo?,Monitors,Which company is known for manufacturing monitors in the same industry as AG Neovo?,Dell,Who is the founder of the company known for manufacturing monitors in the same industry as AG Neovo?,Michael Dell,Which university did the founder of the company known for manufacturing monitors in the same industry as AG Neovo attend?,University of Texas at Austin,In which city is the university located that the founder of the company known for manufacturing monitors in the same industry as AG Neovo attended?,Austin
business_brand,PBS Kids,genre,children's television series,What is the genre of PBS Kids?,Educational,0.0,"[""children's television series"", 'Educational', 'documentary', 'reality TV']",What type of genre does PBS Kids belong to?,A. Educational  B. documentary  C. reality TV  D. children's television series,D,Is the genre of PBS Kids children's television series?,Is the genre of PBS Kids Educational?,What is a popular show aired on PBS Kids?,Which network's genre is children's television series?,What is a popular show in the genre of PBS Kids?,Arthur,Who is the main character in the popular show in the genre of PBS Kids?,Arthur Read,Who is the creator of the main character in the popular show in the genre of PBS Kids?,Marc Brown,Which university did the creator of the main character in the popular show in the genre of PBS Kids attend?,Cleveland Institute of Art,In which city is the university located that the creator of the main character in the popular show in the genre of PBS Kids attended?,Cleveland
