topic,subject,relation,object,question,output_meta_llama_3.1_8b_instruct,eval_meta_llama_3.1_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
places_country,Senegal,head of state,Bassirou Diomaye Diakhar Faye,Who is the head of state of Senegal?,Macky Sall,0.0,"['Bassirou Diomaye Diakhar Faye', 'Macky Sall', 'Abdoulaye Wade', 'Amadou Ba']",Who holds the position of head of state in Senegal?,A. Bassirou Diomaye Diakhar Faye  B. Macky Sall  C. Amadou Ba  D. Abdoulaye Wade,A,Is Bassirou Diomaye Diakhar Faye the head of state of Senegal?,Is Macky Sall the head of state of Senegal?,What is the capital city of Senegal?,Who is the head of state of Bassirou Diomaye Diakhar Faye?,Who is the spouse of the head of state of Senegal?,Marieme Faye Sall,Which university did the spouse of the head of state of Senegal attend?,Cheikh Anta Diop University,In which city is the university that the spouse of the head of state of Senegal attended located?,Dakar,In which region is the city located where the university that the spouse of the head of state of Senegal attended is situated?,Dakar Region,In which country is the region located where the city is situated that contains the university the spouse of the head of state of Senegal attended?,Senegal
places_country,Nigeria,official symbol,Costus spectabilis,What is the official symbol of Nigeria?,Coat of Arms,0.0,"['Costus spectabilis', 'Coat of Arms', 'Green and White Flag', 'Eagle']",Which emblem is officially recognized by Nigeria?,A. Coat of Arms  B. Green and White Flag  C. Costus spectabilis  D. Eagle,C,Is Costus spectabilis the official symbol of Nigeria?,Is Coat of Arms the official symbol of Nigeria?,What is the capital city of Nigeria?,Which country has Costus spectabilis as its official symbol?,What is the national animal that is an official symbol of Nigeria?,Eagle,What is the primary color of the national flag that is an official symbol of Nigeria?,Green,Which continent is the country with the national flag that has green as its primary color located?,Africa,What is the largest country by area on the continent where the country with the national flag that has green as its primary color is located?,Algeria,What is the capital city of the largest country by area on the continent where the country with the national flag that has green as its primary color is located?,Algiers
places_country,Republic of the Congo,head of government,Clément Mouamba,Who is the head of government of Republic of the Congo?,Anis Boukreeh,0.0,"['Clément Mouamba', 'Anis Boukreeh', 'Denis Sassou Nguesso', 'Jean-Claude Gakosso']",Who serves as the head of government for the Republic of the Congo?,A. Clément Mouamba  B. Anis Boukreeh  C. Denis Sassou Nguesso  D. Jean-Claude Gakosso,A,Is Clément Mouamba the head of government of the Republic of the Congo?,Is Anis Boukreeh the head of government of the Republic of the Congo?,What is the capital city of the Republic of the Congo?,Which country has Clément Mouamba as its head of government?,Who is the spouse of the head of government of the Republic of the Congo?,Antoinette Sassou Nguesso,Which organization is the spouse of the head of government of the Republic of the Congo associated with?,African First Ladies Peace Mission,In which year was the organization that the spouse of the head of government of the Republic of the Congo associated with founded?,1997,Who was the president of the Republic of the Congo when the organization associated with the spouse of the head of government was founded?,Pascal Lissouba,Which political party did the president of the Republic of the Congo belong to when the organization associated with the spouse of the head of government was founded?,Pan-African Union for Social Democracy
places_country,Bulgaria,official symbol,lion,What is the official symbol of Bulgaria?,Lilac,0.0,"['lion', 'Lilac', 'eagle', 'rose']",What is the national emblem of Bulgaria?,A. Lilac  B. rose  C. lion  D. eagle,C,Is the lion the official symbol of Bulgaria?,Is the Lilac the official symbol of Bulgaria?,What is the capital city of Bulgaria?,Which country has the lion as its official symbol?,What is the national animal that is an official symbol of Bulgaria?,Lion,What is the scientific name of the national animal that is an official symbol of Bulgaria?,Panthera leo,In which continent can the natural habitat of the national animal that is an official symbol of Bulgaria be found?,Africa,Which country in Africa has the largest population of the national animal that is an official symbol of Bulgaria?,Tanzania,What is the capital city of the country in Africa that has the largest population of the national animal that is an official symbol of Bulgaria?,Dodoma
places_country,Peru,ethnic group,Peruvians,What is the ethnic group of Peru?,Mestizo,0.0,"['Peruvians', 'Mestizo', 'Quechua', 'Aymara']",Which ethnic group is associated with Peru?,A. Aymara  B. Peruvians  C. Quechua  D. Mestizo,B,Is the ethnic group of Peru Peruvians?,Is the ethnic group of Peru Mestizo?,What is the capital city of Peru?,Which country has Peruvians as an ethnic group?,What is the primary language spoken by the largest ethnic group in Peru?,Spanish,Which country has Spanish as its official language and is the primary language spoken by the largest ethnic group in Peru?,Spain,What is the capital city of the country where Spanish is the official language and is spoken by the largest ethnic group in Peru?,Madrid,Which river flows through the capital city of the country where Spanish is the official language and is spoken by the largest ethnic group in Peru?,Manzanares River,"In which autonomous community is the capital city located where the river flows through, in the country where Spanish is the official language and is spoken by the largest ethnic group in Peru?",Community of Madrid
places_country,Guinea-Bissau,driving side,right,What is the driving side of Guinea-Bissau?,Left,0.0,"['Right', 'Left', 'Center', 'Both']",On which side of the road do people drive in Guinea-Bissau?,A. Left  B. right  C. Both  D. Center,B,Is the driving side of Guinea-Bissau the right side?,Is the driving side of Guinea-Bissau the left side?,What is the official language of Guinea-Bissau?,In which country is the driving side the right side?,Which countries share a border with the country where people drive on the right side?,Senegal and Guinea,What is the capital city of the country that shares a border with the country where people drive on the right side?,Dakar,What is the population of the capital city of the country that shares a border with the country where people drive on the right side?,"1,030,594","What is the official language of the country whose capital city has a population of 1,030,594?",French,"What is the currency used in the country where the official language is French and the capital city has a population of 1,030,594?",West African CFA franc
places_country,Ivory Coast,highest point,Mount Richard-Molard,What is the highest point of Ivory Coast?,Mont Nimba,0.0,"['Mount Richard-Molard', 'Mont Nimba', 'Mount Kilimanjaro', 'Mount Elgon']",What is the tallest peak in Ivory Coast?,A. Mount Richard-Molard  B. Mount Kilimanjaro  C. Mount Elgon  D. Mont Nimba,A,Is the highest point of Ivory Coast Mount Richard-Molard?,Is the highest point of Ivory Coast Mont Nimba?,What is the capital city of Ivory Coast?,Which country has Mount Richard-Molard as its highest point?,What is the name of the mountain that is the highest point in Ivory Coast?,Mount Nimba,In which mountain range is the highest point of Ivory Coast located?,Nimba Range,Which country shares the Nimba Range with Ivory Coast?,Guinea,What is the capital city of the country that shares the Nimba Range with Ivory Coast?,Conakry,What is the population of the capital city of the country that shares the Nimba Range with Ivory Coast?,Approximately 1.66 million
places_country,Uruguay,driving side,right,What is the driving side of Uruguay?,Left,0.0,"['Right', 'Left', 'Center', 'Both sides']",On which side of the road do people drive in Uruguay?,A. Both sides  B. Left  C. right  D. Center,C,Is the driving side in Uruguay the right side?,Is the driving side in Uruguay the left side?,What is the capital city of Uruguay?,In which country is the driving side the right side?,Which countries share a border with the country where people drive on the right side?,"Brazil, Argentina",What is the capital city of the country that shares a border with the country where people drive on the right side?,Buenos Aires,What is the population of the capital city of the country that shares a border with the country where people drive on the right side?,Approximately 15 million,What is the main language spoken in the capital city of the country that shares a border with the country where people drive on the right side?,Spanish,What is the currency used in the country where the main language spoken in the capital city is Spanish and shares a border with the country where people drive on the right side?,Argentine Peso
places_country,Canada,driving side,right,What is the driving side of Canada?,Left,0.0,"['Right', 'Left', 'Center', 'Both']",On which side of the road do people drive in Canada?,A. Center  B. Left  C. right  D. Both,C,Is the driving side of Canada the right side?,Is the driving side of Canada the left side?,What is the capital city of Canada?,In which country is the driving side the right side?,Which country has the same driving side as Canada?,United States,What is the capital city of the country that has the same driving side as Canada?,"Washington, D.C.",Which river flows through the capital city of the country that has the same driving side as Canada?,Potomac River,Which state borders the river that flows through the capital city of the country that has the same driving side as Canada?,Maryland,What is the largest city in the state that borders the river flowing through the capital city of the country that has the same driving side as Canada?,Baltimore
places_country,Oman,head of government,Haitham bin Tarik Al Said,Who is the head of government of Oman?,Haitham bin Tariq Al Said,0.0,"['Haitham bin Tarik Al Said', 'Haitham bin Tariq Al Said', 'Qaboos bin Said Al Said', 'Sultan bin Muhammad Al-Qasimi']",Who serves as the head of government in Oman?,A. Haitham bin Tarik Al Said  B. Sultan bin Muhammad Al-Qasimi  C. Haitham bin Tariq Al Said  D. Qaboos bin Said Al Said,A,Is Haitham bin Tarik Al Said the head of government of Oman?,Is Haitham bin Tariq Al Said the head of government of Oman?,What is the capital city of Oman?,Who is Haitham bin Tarik Al Said the head of government of?,Who is the spouse of the head of government of Oman?,Ahad bint Abdullah,Which university did the spouse of the head of government of Oman attend?,Sultan Qaboos University,In which city is the university that the spouse of the head of government of Oman attended located?,Muscat,In which governorate is the city located where the university that the spouse of the head of government of Oman attended is situated?,Muscat Governorate,In which country is the governorate located where the city is situated that contains the university the spouse of the head of government of Oman attended?,Oman
places_country,United States of America,main regulatory text,United States Constitution,What is the main regulatory text of United States of America?,United States Code,0.0,"['United States Constitution', 'United States Code', 'Declaration of Independence', 'Bill of Rights']",What is the primary governing document of the United States of America?,A. United States Code  B. United States Constitution  C. Bill of Rights  D. Declaration of Independence,B,Is the United States Constitution the main regulatory text of the United States of America?,Is the United States Code the main regulatory text of the United States of America?,What is the capital city of the United States of America?,Which country's main regulatory text is the United States Constitution?,What is the main regulatory text of the United States of America?,The Constitution of the United States,Who was the principal author of the main regulatory text of the United States of America?,James Madison,Which university did the principal author of the main regulatory text of the United States of America attend?,Princeton University,In which year did the principal author of the main regulatory text of the United States of America graduate from university?,1771,Who was the president of the university when the principal author of the main regulatory text of the United States of America graduated?,John Witherspoon
places_country,Mexico,foundational text,Political Constitution of Mexico,What is the foundational text of Mexico?,Nahuatl Codices,0.0,"['Political Constitution of Mexico', 'Nahuatl Codices', 'Declaration of Independence', 'Federalist Papers']",What is the primary legal document of Mexico?,A. Political Constitution of Mexico  B. Declaration of Independence  C. Federalist Papers  D. Nahuatl Codices,A,Is the foundational text of Mexico the Political Constitution of Mexico?,Is the foundational text of Mexico the Nahuatl Codices?,What is the capital city of Mexico?,Which country's foundational text is the Political Constitution of Mexico?,Who is the author of the foundational text of Mexico?,Miguel Hidalgo,In which year was the foundational text of Mexico authored by Miguel Hidalgo created?,1810,What significant event in Mexican history is associated with the year 1810?,The start of the Mexican War of Independence,Which country did Mexico gain independence from in the Mexican War of Independence?,Spain,Who was the monarch of Spain when Mexico gained its independence?,Ferdinand VII
places_country,Mauritius,head of state,Prithvirajsing Roopun,Who is the head of state of Mauritius?,President,0.0,"['Prithvirajsing Roopun', 'President', 'Ameenah Gurib-Fakim', 'Navin Ramgoolam']",Who holds the position of head of state in Mauritius?,A. Prithvirajsing Roopun  B. Ameenah Gurib-Fakim  C. President  D. Navin Ramgoolam,A,Is Prithvirajsing Roopun the head of state of Mauritius?,Is the President the head of state of Mauritius?,What is the official language spoken in Mauritius?,Who is Prithvirajsing Roopun the head of state of?,Who is the spouse of the head of state of Mauritius?,Sarojini Jugnauth,Which university did the spouse of the head of state of Mauritius attend for their undergraduate studies?,University of Mauritius,In which city is the university that the spouse of the head of state of Mauritius attended located?,Réduit,In which district is the city located where the university that the spouse of the head of state of Mauritius attended is situated?,Moka District,In which country is the district located where the city is situated that contains the university the spouse of the head of state of Mauritius attended?,Mauritius
places_country,Uganda,anthem,"Oh Uganda, Land of Beauty",What does Uganda anthem?,"""Oh Uganda, Landlocked""",0.0,"['Oh Uganda, Land of Beauty', 'Oh Uganda, Landlocked', 'Oh Uganda, Land of Freedom', 'Oh Uganda, Land of Prosperity']",What is the anthem of Uganda?,"A. Oh Uganda, Land of Freedom  B. Oh Uganda, Land of Prosperity  C. ""Oh Uganda, Landlocked""  D. Oh Uganda, Land of Beauty",D,"Is the anthem of Uganda 'Oh Uganda, Land of Beauty'?","Is the anthem of Uganda 'Oh Uganda, Landlocked'?",What is the capital city of Uganda?,"Which country's anthem is 'Oh Uganda, Land of Beauty'?",Who composed the anthem of Uganda?,George Wilberforce Kakoma,Which school did the composer of the anthem of Uganda attend?,Makerere University,In which city is the school located that the composer of the anthem of Uganda attended?,Kampala,In which district is the city located where the school that the composer of the anthem of Uganda attended is situated?,Kampala District,In which country is the district located where the city is situated that contains the school the composer of the anthem of Uganda attended?,Uganda
places_country,Benin,replaces,French West Africa,What does Benin replace?,Dahomey,0.0,"['French West Africa', 'Dahomey', 'British West Africa', 'Mali Federation']",What entity did Benin take the place of?,A. French West Africa  B. Mali Federation  C. Dahomey  D. British West Africa,A,Does Benin replace French West Africa?,Does Benin replace Dahomey?,What is the official language of Benin?,What country replaces French West Africa?,Who is the current president of the country that Benin replaces?,Patrice Talon,Which political party does the current president of the country that Benin replaces belong to?,Independent,What is the capital city of the country whose current president belongs to the Independent political party?,Porto-Novo,What is the official language spoken in the capital city of the country whose current president belongs to the Independent political party?,French,Which continent is the country located on where the official language spoken in its capital city is French?,Africa
places_country,Palau,located in/on physical feature,Micronesia,What is the located in/on physical feature of Palau?,Rock Islands,0.0,"['Micronesia', 'Rock Islands', 'Pacific Ocean', 'Caroline Islands']",Which physical feature is Palau located in?,A. Pacific Ocean  B. Caroline Islands  C. Rock Islands  D. Micronesia,D,Is Palau located in Micronesia?,Is Palau located in Rock Islands?,What is the capital city of Palau?,Which country is located in Micronesia?,What ocean is Palau located in?,Pacific Ocean,Which major sea is part of the ocean where Palau is located?,Philippine Sea,Which trench is located in the sea where Palau is situated?,Mariana Trench,Which island nation is closest to the trench located in the sea where Palau is situated?,Guam,What is the capital city of the island nation closest to the trench located in the sea where Palau is situated?,Hagåtña
places_country,Austria,named after,east,What was Austria named after?,Austro,0.0,"['east', 'Austro', 'west', 'north']",What is the origin of Austria's name?,A. west  B. east  C. Austro  D. north,B,Was Austria named after east?,Was Austria named after Austro?,What is the capital city of Austria?,Which country is named after east?,Who is the person that Austria is named after?,Ostarrîchi,What was the title of the person that Austria is named after?,Margrave of Austria,"Which dynasty did the Margrave of Austria, after whom Austria is named, belong to?",House of Babenberg,"In which century did the House of Babenberg, to which the Margrave of Austria belonged, rule?",10th century,"Which empire was the House of Babenberg, that ruled in the 10th century, a part of?",Holy Roman Empire
places_country,Gabon,highest point,Mont Bengoué,What is the highest point of Gabon?,Mont Iboundji,0.0,"['Mont Bengoué', 'Mont Iboundji', 'Mont Blanc', 'Mount Kilimanjaro']",What is the tallest peak in Gabon?,A. Mont Bengoué  B. Mount Kilimanjaro  C. Mont Blanc  D. Mont Iboundji,A,Is Mont Bengoué the highest point of Gabon?,Is Mont Iboundji the highest point of Gabon?,What is the capital city of Gabon?,Which country has Mont Bengoué as its highest point?,What is the name of the mountain that is the highest point in Gabon?,Mont Bengoué,"In which province is Mont Bengoué, the highest point in Gabon, located?",Ogooué-Ivindo,"What is the capital of the province where Mont Bengoué, the highest point in Gabon, is located?",Makokou,"Which river flows through the capital of the province where Mont Bengoué, the highest point in Gabon, is located?",Ivindo River,"Into which larger river does the Ivindo River, which flows through the capital of the province where Mont Bengoué is located, eventually flow?",Ogooué River
places_country,Mauritania,replaces,French West Africa,What does Mauritania replace?,Mauritania replaced Spanish Sahara,0.0,"['French West Africa', 'Mauritania replaced Spanish Sahara', 'British West Africa', 'Portuguese Guinea']",What entity did Mauritania replace?,A. French West Africa  B. Mauritania replaced Spanish Sahara  C. British West Africa  D. Portuguese Guinea,A,Did Mauritania replace French West Africa?,Did Mauritania replace Spanish Sahara?,What is the capital city of Mauritania?,Which country replaced French West Africa?,Who is the current president of the country that Mauritania replaces?,Mohamed Ould Ghazouani,Which political party does the current president of the country that Mauritania replaces belong to?,Union for the Republic,When was the political party that the current president of the country that Mauritania replaces founded?,2009,Who was the founder of the political party that the current president of the country that Mauritania replaces belongs to?,Mohamed Ould Abdel Aziz,What position did the founder of the political party that the current president of the country that Mauritania replaces belongs to hold before founding the party?,President of Mauritania
places_country,Norway,foundational text,Constitution of Norway,What is the foundational text of Norway?,Gulating Law,0.0,"['Constitution of Norway', 'Gulating Law', 'Magna Carta', 'Declaration of Independence']",Which document serves as the foundational text of Norway?,A. Magna Carta  B. Gulating Law  C. Declaration of Independence  D. Constitution of Norway,D,Is the Constitution of Norway the foundational text of Norway?,Is the Gulating Law the foundational text of Norway?,What is the capital city of Norway?,Which country has the Constitution of Norway as its foundational text?,Who is the author of the foundational text of Norway?,Snorri Sturluson,What is the title of the most famous work by the author of the foundational text of Norway?,Heimskringla,In which century was the most famous work by the author of the foundational text of Norway written?,13th century,Which language was the most famous work by the author of the foundational text of Norway originally written in?,Old Norse,Which region primarily used the language in which the most famous work by the author of the foundational text of Norway was originally written?,Scandinavia
places_country,Austria,has characteristic,democracy,What does Austria have characteristic?,Mountainous,0.0,"['democracy', 'Mountainous', 'monarchy', 'desert']",What characteristic is associated with Austria?,A. democracy  B. monarchy  C. desert  D. Mountainous,A,Does Austria have the characteristic of democracy?,Does Austria have the characteristic of being Mountainous?,What is the capital city of Austria?,Which country has the characteristic of democracy?,What is the official language of the country that has the characteristic of Austria?,German,What is the capital city of the country where the official language is German and has the characteristic of Austria?,Vienna,Which famous palace is located in the capital city of the country where the official language is German and has the characteristic of Austria?,Schönbrunn Palace,Which UNESCO World Heritage Site is located in the city that contains Schönbrunn Palace in the country where the official language is German and has the characteristic of Austria?,Historic Centre of Vienna,Which river flows through the city that contains the Historic Centre of Vienna in the country where the official language is German and has the characteristic of Austria?,Danube River
places_country,Bolivia,driving side,right,What is the driving side of Bolivia?,Left,0.0,"['Right', 'Left', 'Center', 'Both']",On which side do people drive in Bolivia?,A. Left  B. Center  C. right  D. Both,C,Is the driving side of Bolivia the right side?,Is the driving side of Bolivia the left side?,What is the capital city of Bolivia?,In which country is the driving side the right side?,Which country has the same driving side as Bolivia?,Peru,What is the capital city of the country that has the same driving side as Bolivia?,Lima,What is the population of the capital city of the country that has the same driving side as Bolivia?,Approximately 9 million,What is the main language spoken in the capital city of the country that has the same driving side as Bolivia?,Spanish,What is the currency used in the country where the capital city speaks Spanish and has the same driving side as Bolivia?,Peruvian Sol
places_country,Finland,head of state,Alexander Stubb,Who is the head of state of Finland?,Sauli Niinistö,0.0,"['Alexander Stubb', 'Sauli Niinistö', 'Tarja Halonen', 'Sanna Marin']",Who serves as the head of state in Finland?,A. Sanna Marin  B. Alexander Stubb  C. Tarja Halonen  D. Sauli Niinistö,B,Is Alexander Stubb the head of state of Finland?,Is Sauli Niinistö the head of state of Finland?,What is the capital city of Finland?,Who is the head of state of Alexander Stubb?,Who is the spouse of the head of state of Finland?,Jenni Haukio,What is the profession of the spouse of the head of state of Finland?,Poet,Which university did the spouse of the head of state of Finland attend?,University of Turku,In which city is the university that the spouse of the head of state of Finland attended located?,Turku,In which country is the city located where the university that the spouse of the head of state of Finland attended is situated?,Finland
places_country,Nigeria,madhhab,Malikism,What is the madhhab of Nigeria?,Shafi'i,0.0,"['Malikism', ""Shafi'i"", 'Hanafism', 'Hanbalism']",Which madhhab is followed in Nigeria?,A. Shafi'i  B. Malikism  C. Hanbalism  D. Hanafism,B,Is the madhhab of Nigeria Malikism?,Is the madhhab of Nigeria Shafi'i?,What is the capital city of Nigeria?,Which country follows Malikism as its madhhab?,Who is a prominent scholar associated with the madhhab followed in Nigeria?,Usman dan Fodio,Which empire was founded by the prominent scholar associated with the madhhab followed in Nigeria?,Sokoto Caliphate,In which year was the empire founded by the prominent scholar associated with the madhhab followed in Nigeria established?,1804,Who was the first ruler of the empire established in 1804 by the prominent scholar associated with the madhhab followed in Nigeria?,Usman dan Fodio,What was the primary religion of the first ruler of the empire established in 1804 by the prominent scholar associated with the madhhab followed in Nigeria?,Islam
places_country,Canada,official symbol,North American beaver,What is the official symbol of Canada?,Maple leaf,0.0,"['North American beaver', 'Maple leaf', 'Bald eagle', 'Grizzly bear']",Which animal is recognized as the official symbol of Canada?,A. Maple leaf  B. Bald eagle  C. North American beaver  D. Grizzly bear,C,Is the North American beaver the official symbol of Canada?,Is the Maple leaf the official symbol of Canada?,What is the capital city of Canada?,Which country has the North American beaver as its official symbol?,What is the national animal of the country whose official symbol is the maple leaf?,Beaver,What is the primary habitat of the national animal of the country whose official symbol is the maple leaf?,Forests and wetlands,Which continent is home to the primary habitat of the national animal of the country whose official symbol is the maple leaf?,North America,Which country is located on the continent that is home to the primary habitat of the national animal of the country whose official symbol is the maple leaf?,United States,What is the capital city of the country located on the continent that is home to the primary habitat of the national animal of the country whose official symbol is the maple leaf?,"Washington, D.C."
places_country,Norway,located in/on physical feature,Scandinavia,What is the located in/on physical feature of Norway?,Fjords,0.0,"['Scandinavia', 'Fjords', 'Alps', 'Baltic Sea']",Which physical feature is Norway located in?,A. Alps  B. Baltic Sea  C. Fjords  D. Scandinavia,D,Is Norway located in Scandinavia?,Is Norway located in Fjords?,What is the capital city of Norway?,Which country is located in Scandinavia?,What is the largest fjord in Norway?,Sognefjord,Which city is located near the largest fjord in Norway?,Bergen,What is the population of the city located near the largest fjord in Norway?,"Approximately 283,000",What is the name of the airport serving the city located near the largest fjord in Norway?,"Bergen Airport, Flesland",Which airline has its hub at the airport serving the city located near the largest fjord in Norway?,Norwegian Air Shuttle
places_country,Russia,railway traffic side,right,What is the railway traffic side of Russia?,Soviet Railways,0.0,"['right', 'Soviet Railways', 'left', 'center']",On which side does railway traffic operate in Russia?,A. right  B. left  C. center  D. Soviet Railways,A,Is the railway traffic side of Russia the right side?,Is the railway traffic side of Russia Soviet Railways?,What is the capital city of Russia?,In which country is the railway traffic side the right side?,Which side of the railway traffic does Russia use?,Right,Which country uses the same railway traffic side as Russia?,United States,What is the capital city of the country that uses the same railway traffic side as Russia?,"Washington, D.C.",Which river flows through the capital city of the country that uses the same railway traffic side as Russia?,Potomac River,Into which body of water does the river flow that passes through the capital city of the country that uses the same railway traffic side as Russia?,Chesapeake Bay
places_country,São Tomé and Príncipe,highest point,Pico de São Tomé,What is the highest point of São Tomé and Príncipe?,Pico Cão Grande,0.0,"['Pico de São Tomé', 'Pico Cão Grande', 'Mount Cameroon', 'Mount Kilimanjaro']",What is the tallest peak in São Tomé and Príncipe?,A. Pico de São Tomé  B. Mount Kilimanjaro  C. Pico Cão Grande  D. Mount Cameroon,A,Is the highest point of São Tomé and Príncipe Pico de São Tomé?,Is the highest point of São Tomé and Príncipe Pico Cão Grande?,What is the capital city of São Tomé and Príncipe?,Which country has Pico de São Tomé as its highest point?,What is the name of the mountain that is the highest point in São Tomé and Príncipe?,Pico de São Tomé,What is the elevation of the mountain that is the highest point in São Tomé and Príncipe?,"2,024 meters",In which island is the highest point of São Tomé and Príncipe located?,São Tomé Island,Which ocean surrounds the island where the highest point of São Tomé and Príncipe is located?,Atlantic Ocean,Which continent is closest to the ocean that surrounds the island where the highest point of São Tomé and Príncipe is located?,Africa
places_country,Lebanon,head of state,Najib Mikati,Who is the head of state of Lebanon?,President,0.0,"['Najib Mikati', 'President', 'Michel Aoun', 'Saad Hariri']",Who serves as the head of state for Lebanon?,A. Michel Aoun  B. President  C. Najib Mikati  D. Saad Hariri,C,Is Najib Mikati the head of state of Lebanon?,Is the President the head of state of Lebanon?,What is the capital city of Lebanon?,Who is Najib Mikati the head of state of?,Who is the spouse of the head of state of Lebanon?,Nadia Aoun,Which university did the spouse of the head of state of Lebanon attend for their undergraduate studies?,Saint Joseph University,In which city is the university that the spouse of the head of state of Lebanon attended located?,Beirut,In which governorate is the city located where the university that the spouse of the head of state of Lebanon attended is situated?,Beirut Governorate,In which country is the governorate located where the city is situated that contains the university the spouse of the head of state of Lebanon attended?,Lebanon
places_country,State of Palestine,driving side,right,What is the driving side of State of Palestine?,Left,0.0,"['Right', 'Left', 'Center', 'Both']",On which side do people drive in the State of Palestine?,A. Center  B. right  C. Both  D. Left,B,Is the driving side of the State of Palestine right?,Is the driving side of the State of Palestine left?,What is the capital of the State of Palestine?,In which country is the driving side right?,Which neighboring country of the State of Palestine has the same driving side?,Jordan,What is the capital city of the neighboring country of the State of Palestine that has the same driving side?,Amman,Which major river flows near the capital city of the neighboring country of the State of Palestine that has the same driving side?,Jordan River,Which sea does the major river near the capital city of the neighboring country of the State of Palestine that has the same driving side flow into?,Dead Sea,Which two countries share the coastline of the sea that the major river near the capital city of the neighboring country of the State of Palestine that has the same driving side flows into?,Jordan and Israel
places_country,Guinea,replaces,French West Africa,What does Guinea replace?,Guinea-Bissau,0.0,"['French West Africa', 'Guinea-Bissau', 'Senegal', 'Mali']",What entity did Guinea replace?,A. Senegal  B. Mali  C. French West Africa  D. Guinea-Bissau,C,Did Guinea replace French West Africa?,Did Guinea replace Guinea-Bissau?,What is the capital city of Guinea?,What country did French West Africa get replaced by?,Who is the current president of the country that Guinea replaces?,Umaro Sissoco Embaló,Which political party does the current president of the country that Guinea replaces belong to?,Madem G15,What is the capital city of the country whose president belongs to the Madem G15 party?,Bissau,What is the official language of the country whose capital city is Bissau?,Portuguese,What is the currency used in the country where the official language is Portuguese and the capital city is Bissau?,West African CFA franc
