topic,subject,relation,object,question,output_meta_llama_3.1_8b_instruct,eval_meta_llama_3.1_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_software,Hyprland,programmed in,C++,What was Hyprland programmed in?,Rust,0.0,"['C++', 'Rust', 'Python', 'Java']",In which programming language was Hyprland developed?,A. Java  B. Rust  C. Python  D. C++,D,Was Hyprland programmed in C++?,Was Hyprland programmed in Rust?,What is a notable feature of Hyprland?,Which software was programmed in C++?,Who is the main developer of the programming language in which Hyprland is programmed?,Linus Torvalds,Which operating system is primarily associated with the main developer of the programming language in which Hyprland is programmed?,Linux,What is the mascot of the operating system primarily associated with the main developer of the programming language in which Hyprland is programmed?,Tux the Penguin,Who created the mascot of the operating system primarily associated with the main developer of the programming language in which Hyprland is programmed?,Larry Ewing,In which year was the mascot of the operating system primarily associated with the main developer of the programming language in which Hyprland is programmed created?,1996
technology_software,"Nothing, Forever",broadcast by,Twitch,"What was Nothing, Forever broadcast by?",Adult Swim,0.0,"['Twitch', 'Adult Swim', 'Netflix', 'Hulu']","Which platform broadcasted Nothing, Forever?",A. Twitch  B. Hulu  C. Adult Swim  D. Netflix,A,"Was Nothing, Forever broadcast by Twitch?","Was Nothing, Forever broadcast by Adult Swim?","What genre is Nothing, Forever known for?",What was broadcast by Twitch?,"What is the genre of the show that is broadcast by the network that airs Nothing, Forever?",Comedy,"Who is the creator of the show that is in the same genre as the show broadcast by the network that airs Nothing, Forever?",Larry David,"Which other popular show was created by the creator of the show that is in the same genre as the show broadcast by the network that airs Nothing, Forever?",Seinfeld,"Who played the character Jerry Seinfeld in the popular show created by the creator of the show that is in the same genre as the show broadcast by the network that airs Nothing, Forever?",Jerry Seinfeld,"Which city is the setting for the show where Jerry Seinfeld played the character Jerry Seinfeld, created by the creator of the show that is in the same genre as the show broadcast by the network that airs Nothing, Forever?",New York City
technology_software,Mitsurugi Kamui Hikae,game mode,single-player video game,What is the game mode of Mitsurugi Kamui Hikae?,Action,0.0,"['single-player video game', 'Action', 'multiplayer', 'co-op']",Which game mode does Mitsurugi Kamui Hikae feature?,A. Action  B. single-player video game  C. multiplayer  D. co-op,B,Is the game mode of Mitsurugi Kamui Hikae a single-player video game?,Is the game mode of Mitsurugi Kamui Hikae Action?,What genre does Mitsurugi Kamui Hikae belong to?,Which game features a single-player video game mode?,What is the main objective in the game mode of Mitsurugi Kamui Hikae?,Defeat waves of enemies,What type of enemies do players need to defeat in the game mode of Mitsurugi Kamui Hikae?,Demons and mechanical foes,What weapon does the protagonist use to defeat enemies in the game mode of Mitsurugi Kamui Hikae?,Katana,What is the name of the protagonist who uses a katana in the game mode of Mitsurugi Kamui Hikae?,Misa,What is the primary skill or ability that Misa uses in the game mode of Mitsurugi Kamui Hikae?,Sword techniques and special moves
technology_software,Delve Deeper,game mode,single-player video game,What is the game mode of Delve Deeper?,Cooperative,0.0,"['single-player video game', 'Cooperative', 'multiplayer', 'battle royale']",Which game mode does Delve Deeper feature?,A. multiplayer  B. Cooperative  C. battle royale  D. single-player video game,D,Is the game mode of Delve Deeper a single-player video game?,Is the game mode of Delve Deeper Cooperative?,What genre does the game Delve Deeper belong to?,Which game features a single-player video game mode?,Who is the developer of the game that features the Delve Deeper game mode?,Lunar Giant Studios,In which year was the game featuring the Delve Deeper game mode developed by Lunar Giant Studios released?,2010,"On which platform was the game featuring the Delve Deeper game mode, developed by Lunar Giant Studios and released in 2010, initially available?",PC,"Which digital distribution service initially offered the game featuring the Delve Deeper game mode, developed by Lunar Giant Studios and released in 2010 for PC?",Steam,"Which company operates the digital distribution service that initially offered the game featuring the Delve Deeper game mode, developed by Lunar Giant Studios and released in 2010 for PC?",Valve Corporation
technology_software,Google+,replaced by,Google Currents,What was Google+ replaced by?,Allo and Duo,0.0,"['Google Currents', 'Allo and Duo', 'Google Hangouts', 'Google Meet']",Which service replaced Google+?,A. Allo and Duo  B. Google Meet  C. Google Currents  D. Google Hangouts,C,Was Google+ replaced by Google Currents?,Was Google+ replaced by Allo and Duo?,What is a well-known product developed by Google?,What did Google Currents replace?,What is the primary service that replaced Google+?,Google Currents,Who is the CEO of the company that offers the primary service that replaced Google+?,Sundar Pichai,Which university did the CEO of the company that offers the primary service that replaced Google+ attend for their undergraduate studies?,Indian Institute of Technology Kharagpur,In which city is the university located where the CEO of the company that offers the primary service that replaced Google+ attended for their undergraduate studies?,Kharagpur,In which state is the city located where the university is situated that the CEO of the company offering the primary service that replaced Google+ attended for their undergraduate studies?,West Bengal
technology_software,NIKO: Through The Dream,has characteristic,indie game,What does NIKO: Through The Dream have characteristic?,Visual novel,0.0,"['indie game', 'Visual novel', 'puzzle game', 'adventure game']",What characteristic does NIKO: Through The Dream possess?,A. puzzle game  B. adventure game  C. indie game  D. Visual novel,C,Does NIKO: Through The Dream have the characteristic of being an indie game?,Does NIKO: Through The Dream have the characteristic of being a Visual novel?,What is the main genre of NIKO: Through The Dream?,Which game has the characteristic of being an indie game?,What is the genre of the game that has the characteristic of NIKO: Through The Dream?,Puzzle,Which platform is the game available on that has the characteristic of NIKO: Through The Dream?,PC,Which digital distribution service offers the game available on PC that has the characteristic of NIKO: Through The Dream?,Steam,Who developed the game available on Steam that has the characteristic of NIKO: Through The Dream?,Studio Paint,In which country is the developer located that created the game available on Steam that has the characteristic of NIKO: Through The Dream?,Spain
technology_software,KuGou,publisher,Tencent Music,What is the publisher of KuGou?,NetEase,0.0,"['Tencent Music', 'NetEase', 'Spotify', 'Apple Music']",Who publishes KuGou?,A. Spotify  B. Tencent Music  C. Apple Music  D. NetEase,B,Is Tencent Music the publisher of KuGou?,Is NetEase the publisher of KuGou?,What type of service is KuGou known for?,What does Tencent Music publish?,Who is the CEO of the publisher of KuGou?,Liang Zhu,Which company is the CEO of the publisher of KuGou associated with?,Tencent Music Entertainment,In which year was the company associated with the CEO of the publisher of KuGou founded?,2016,Who was the founder of the company that was founded in 2016 and is associated with the CEO of the publisher of KuGou?,Tencent,In which country is the company that was founded by Tencent and is associated with the CEO of the publisher of KuGou headquartered?,China
technology_software,f.lux,developer,Michael Herf,Who is the developer of f.lux?,David Stopps and then later by Amir Salihefendic,0.0,"['Michael Herf', 'David Stopps and then later by Amir Salihefendic', 'John Carmack', 'Linus Torvalds']",Who created f.lux?,A. Linus Torvalds  B. Michael Herf  C. David Stopps and then later by Amir Salihefendic  D. John Carmack,B,Is Michael Herf the developer of f.lux?,Is David Stopps and then later by Amir Salihefendic the developer of f.lux?,What is the primary function of f.lux?,Who did Michael Herf develop?,What is the name of the company that developed f.lux?,F.lux Software LLC,Who is the co-founder of the company that developed f.lux?,Michael Herf,Which university did the co-founder of the company that developed f.lux attend?,Harvard University,In which city is the university located that the co-founder of the company that developed f.lux attended?,Cambridge,In which state is the city located where the university that the co-founder of the company that developed f.lux attended is situated?,Massachusetts
technology_software,Fortix 2,genre,action game,What is the genre of Fortix 2?,Tower Defense,0.0,"['action game', 'Tower Defense', 'role-playing game', 'strategy game']",Which genre does Fortix 2 belong to?,A. role-playing game  B. strategy game  C. Tower Defense  D. action game,D,Is the genre of Fortix 2 an action game?,Is the genre of Fortix 2 Tower Defense?,What is the main character's name in Fortix 2?,Which game is an action game?,Who is the developer of the game that belongs to the genre of Fortix 2?,Nemesys Games,What is the country of origin of the developer of the game that belongs to the genre of Fortix 2?,Hungary,What is the capital city of the country of origin of the developer of the game that belongs to the genre of Fortix 2?,Budapest,Which river flows through the capital city of the country of origin of the developer of the game that belongs to the genre of Fortix 2?,Danube,Into which sea does the river that flows through the capital city of the country of origin of the developer of the game that belongs to the genre of Fortix 2 empty?,Black Sea
technology_software,Gigantic Army,has characteristic,indie game,What does Gigantic Army have characteristic?,Chiptune,0.0,"['indie game', 'Chiptune', 'multiplayer mode', 'pixel art']",What characteristic does Gigantic Army possess?,A. Chiptune  B. pixel art  C. multiplayer mode  D. indie game,D,Does Gigantic Army have the characteristic of being an indie game?,Does Gigantic Army have the characteristic of Chiptune?,What genre is Gigantic Army known for?,Which game is characterized as an indie game?,What is the primary weapon used by the entity that has the characteristic of Gigantic Army?,Laser Cannon,Who is the manufacturer of the primary weapon used by the entity that has the characteristic of Gigantic Army?,TechCorp Industries,In which year was the manufacturer of the primary weapon used by the entity that has the characteristic of Gigantic Army founded?,1985,Who was the founder of the manufacturer that was founded in 1985 and produces the primary weapon used by the entity that has the characteristic of Gigantic Army?,John Techson,Which university did the founder of the manufacturer that produces the primary weapon used by the entity that has the characteristic of Gigantic Army attend?,Massachusetts Institute of Technology
technology_software,TILA App,industry,well-being,What is the industry of TILA App?,Financial,0.0,"['well-being', 'Financial', 'Technology', 'Education']",In which industry does TILA App operate?,A. Financial  B. Technology  C. Education  D. well-being,D,Is the industry of TILA App well-being?,Is the industry of TILA App Financial?,What is a key feature of the TILA App?,Which app operates in the well-being industry?,Who is the CEO of the company in the industry of the TILA App?,Ravi Bhushan,Which university did the CEO of the company in the industry of the TILA App attend?,"Indian Institute of Technology, Delhi",In which city is the university located that the CEO of the company in the industry of the TILA App attended?,New Delhi,In which country is the city located where the university is situated that the CEO of the company in the industry of the TILA App attended?,India,What is the official language of the country where the city is located that contains the university the CEO of the company in the industry of the TILA App attended?,Hindi
technology_software,WOT Services,location of formation,Helsinki,What is the location of formation of WOT Services?,Fort Belvoir,0.0,"['Helsinki', 'Fort Belvoir', 'New York', 'Berlin']",Where was WOT Services formed?,A. Helsinki  B. New York  C. Fort Belvoir  D. Berlin,A,Is the location of formation of WOT Services Helsinki?,Is the location of formation of WOT Services Fort Belvoir?,What type of services does WOT Services provide?,Which company was formed in Helsinki?,What is the country where WOT Services was formed?,Finland,What is the capital city of the country where WOT Services was formed?,Helsinki,What is the population of the capital city of the country where WOT Services was formed?,"Approximately 631,695",What is the official language spoken in the capital city of the country where WOT Services was formed?,Finnish,"What is the currency used in the country where the capital city is located, which is also the country where WOT Services was formed?",Euro
technology_software,Starship Tycoon,has characteristic,indie game,What does Starship Tycoon have characteristic?,Business simulation,0.0,"['indie game', 'Business simulation', 'strategy game', 'role-playing game']",What characteristic does Starship Tycoon possess?,A. strategy game  B. indie game  C. role-playing game  D. Business simulation,B,Does Starship Tycoon have the characteristic of being an indie game?,Does Starship Tycoon have the characteristic of being a Business simulation?,What genre is Starship Tycoon known for?,What has the characteristic of being an indie game?,What is a notable feature of the game that has the characteristic of Starship Tycoon?,Space trading and management simulation,Which company developed the game that has the characteristic of space trading and management simulation?,Positech Games,Who is the founder of the company that developed the game with the characteristic of space trading and management simulation?,Cliff Harris,What other game was developed by the founder of the company that created the game with the characteristic of space trading and management simulation?,Democracy,In which year was the other game developed by the founder of the company that created the game with the characteristic of space trading and management simulation released?,2005
technology_software,Quicken,creator,Thomas Proulx,Who is the creator of Quicken?,H. Wayne Huizenga,0.0,"['Thomas Proulx', 'H. Wayne Huizenga', 'Bill Gates', 'Steve Jobs']",Who developed Quicken?,A. Bill Gates  B. Thomas Proulx  C. Steve Jobs  D. H. Wayne Huizenga,B,Is Thomas Proulx the creator of Quicken?,Is H. Wayne Huizenga the creator of Quicken?,What type of software is Quicken known for?,Who was created by Thomas Proulx?,What is the name of the company that the creator of Quicken founded?,Intuit,Who is the current CEO of the company that the creator of Quicken founded?,Sasan Goodarzi,Which university did the current CEO of the company that the creator of Quicken founded attend for their undergraduate studies?,"University of California, Irvine",In which city is the university located where the current CEO of the company that the creator of Quicken founded attended for their undergraduate studies?,Irvine,In which state is the city located where the university is situated that the current CEO of the company that the creator of Quicken founded attended?,California
technology_software,Google Arts & Culture,used by,National Portrait Gallery,What was Google Arts & Culture used by?,Museums,0.0,"['National Portrait Gallery', 'Museums', 'Art Institutes', 'Libraries']",Who utilized Google Arts & Culture?,A. National Portrait Gallery  B. Art Institutes  C. Museums  D. Libraries,A,Was Google Arts & Culture used by the National Portrait Gallery?,Was Google Arts & Culture used by Museums?,What is a popular feature of Google Arts & Culture?,What platform did the National Portrait Gallery use?,Which museum uses Google Arts & Culture?,The Louvre,In which city is the museum located that uses Google Arts & Culture?,Paris,In which country is the city located where the museum that uses Google Arts & Culture is situated?,France,What is the official language of the country where the city is located that contains the museum using Google Arts & Culture?,French,What is the population of the country where the official language is French and the city is located that contains the museum using Google Arts & Culture?,Approximately 67 million
technology_software,News Channel,distributed by,Nintendo,What was News Channel distributed by?,Cablevision,0.0,"['Nintendo', 'Cablevision', 'Comcast', 'Time Warner']",Who was responsible for distributing the News Channel?,A. Nintendo  B. Time Warner  C. Cablevision  D. Comcast,A,Was the News Channel distributed by Nintendo?,Was the News Channel distributed by Cablevision?,What type of content does the News Channel typically broadcast?,What did Nintendo distribute?,What is the name of the company that distributes the News Channel?,Comcast,Who is the CEO of the company that distributes the News Channel?,Brian L. Roberts,Which university did the CEO of the company that distributes the News Channel attend?,University of Pennsylvania,What is the name of the business school at the university attended by the CEO of the company that distributes the News Channel?,Wharton School,In which city is the business school located that the CEO of the company that distributes the News Channel attended?,Philadelphia
technology_software,osm2pgsql,developer,Jochen Topf,Who is the developer of osm2pgsql?,Frédéric Bonnard,0.0,"['Jochen Topf', 'Frédéric Bonnard', 'Sarah Smith', 'Michael Johnson']",Who developed osm2pgsql?,A. Sarah Smith  B. Michael Johnson  C. Jochen Topf  D. Frédéric Bonnard,C,Is Jochen Topf the developer of osm2pgsql?,Is Frédéric Bonnard the developer of osm2pgsql?,What is a key feature of osm2pgsql?,Who is Jochen Topf the developer of?,What is the primary programming language used by the developer of osm2pgsql?,C++,Which organization is the primary maintainer of the primary programming language used by the developer of osm2pgsql?,ISO/IEC,In which year was the organization that maintains the primary programming language used by the developer of osm2pgsql founded?,1947,In which city was the organization founded that maintains the primary programming language used by the developer of osm2pgsql?,London,In which country is the city located where the organization that maintains the primary programming language used by the developer of osm2pgsql was founded?,United Kingdom
technology_software,The Hat Man: Shadow Ward,game mode,single-player video game,What is the game mode of The Hat Man: Shadow Ward?,Survival,0.0,"['single-player video game', 'Survival', 'multiplayer', 'co-op']",Which game mode does The Hat Man: Shadow Ward feature?,A. co-op  B. multiplayer  C. single-player video game  D. Survival,C,Is the game mode of The Hat Man: Shadow Ward a single-player video game?,Is the game mode of The Hat Man: Shadow Ward Survival?,What genre does The Hat Man: Shadow Ward belong to?,Which game features a single-player video game mode?,What is the primary objective in the game mode of The Hat Man: Shadow Ward?,To collect pages of a diary and escape the asylum,What is the main antagonist that players must avoid while collecting pages in the game mode of The Hat Man: Shadow Ward?,The Hat Man,What is the setting where players must collect pages and avoid the antagonist in the game mode of The Hat Man: Shadow Ward?,An abandoned asylum,In which type of environment is the abandoned asylum located in the game mode of The Hat Man: Shadow Ward?,A dark and eerie environment,"What genre does the game mode of The Hat Man: Shadow Ward, set in a dark and eerie environment, belong to?",Survival horror
technology_software,Ansys,legal form,limited company,What is the legal form of Ansys?,Publicly traded,0.0,"['limited company', 'Publicly traded', 'non-profit organization', 'partnership']",What type of legal entity is Ansys?,A. Publicly traded  B. partnership  C. limited company  D. non-profit organization,C,Is the legal form of Ansys a limited company?,Is the legal form of Ansys Publicly traded?,What industry is Ansys known for?,Which company has the legal form of a limited company?,What is the headquarters location of the company with the legal form of Ansys?,"Canonsburg, Pennsylvania",In which county is the headquarters of the company with the legal form of Ansys located?,Washington County,What is the population of the county where the headquarters of the company with the legal form of Ansys is located?,"206,865",What is the area of the county where the headquarters of the company with the legal form of Ansys is located?,861 square miles,What is the name of the state where the county is located that contains the headquarters of the company with the legal form of Ansys?,Pennsylvania
technology_software,Bun,influenced by,JavaScript,What was Bun influenced by?,Python,0.0,"['JavaScript', 'Python', 'Ruby', 'C++']",Which programming language influenced Bun?,A. Python  B. JavaScript  C. Ruby  D. C++,B,Was Bun influenced by JavaScript?,Was Bun influenced by Python?,What is a popular feature of Bun?,What did JavaScript influence?,Who was influenced by the person who influenced Bun?,Person A,What is the most famous work of the person who was influenced by the person who influenced Bun?,Famous Work A,Which award did the most famous work of the person who was influenced by the person who influenced Bun win?,Award A,In which year did the most famous work of the person who was influenced by the person who influenced Bun win the award?,Year A,Which organization presented the award to the most famous work of the person who was influenced by the person who influenced Bun?,Organization A
technology_software,Archeblade,game mode,multiplayer video game,What is the game mode of Archeblade?,4v4,0.0,"['multiplayer video game', '4v4', 'single-player campaign', 'co-op mode']",What type of game mode does Archeblade have?,A. 4v4  B. co-op mode  C. single-player campaign  D. multiplayer video game,D,Is the game mode of Archeblade a multiplayer video game?,Is the game mode of Archeblade 4v4?,What genre does the game Archeblade belong to?,Which game has a game mode of multiplayer video game?,What is the primary objective in the game mode of Archeblade?,Defeat opponents and capture objectives,Which character class is most effective in achieving the primary objective in the game mode of Archeblade?,Berserker,What is the special ability of the character class that is most effective in achieving the primary objective in the game mode of Archeblade?,Rage,Which resource is consumed when using the special ability of the character class that is most effective in achieving the primary objective in the game mode of Archeblade?,Mana,How can players replenish the resource consumed when using the special ability of the character class that is most effective in achieving the primary objective in the game mode of Archeblade?,Collecting mana orbs
technology_software,Zhihu,headquarters location,Haidian District,What is the headquarters location of Zhihu?,Beijing,0.0,"['Haidian District', 'Beijing', 'Shanghai', 'Shenzhen']",Where is Zhihu's headquarters located?,A. Shenzhen  B. Shanghai  C. Haidian District  D. Beijing,C,Is the headquarters location of Zhihu in Haidian District?,Is the headquarters location of Zhihu in Beijing?,What type of platform is Zhihu known for?,Which company's headquarters is located in Haidian District?,What is the country of the headquarters location of Zhihu?,China,What is the official language of the country where the headquarters of Zhihu is located?,Mandarin Chinese,What is the population of the country where the headquarters of Zhihu is located?,Approximately 1.4 billion,What is the capital city of the country where the headquarters of Zhihu is located?,Beijing,What is the name of the famous square located in the capital city of the country where the headquarters of Zhihu is located?,Tiananmen Square
technology_software,Tower Wars,software engine,Torque,What is the software engine of Tower Wars?,Unity,0.0,"['Torque', 'Unity', 'Unreal Engine', 'CryEngine']",Which software engine does Tower Wars use?,A. Unreal Engine  B. Torque  C. CryEngine  D. Unity,B,Is the software engine of Tower Wars Torque?,Is the software engine of Tower Wars Unity?,What genre of game is Tower Wars?,Which game uses the Torque software engine?,Who developed the software engine used in Tower Wars?,SuperVillain Studios,In which year was the developer of the software engine used in Tower Wars founded?,2004,Which other game was developed by the studio that created the software engine used in Tower Wars?,Order Up!,On which gaming platform was the game developed by the studio that created the software engine used in Tower Wars released?,Wii,Which company manufactured the gaming platform on which the game developed by the studio that created the software engine used in Tower Wars was released?,Nintendo
technology_software,Soda Dungeon,game mode,single-player video game,What is the game mode of Soda Dungeon?,Roguelike,0.0,"['single-player video game', 'Roguelike', 'multiplayer', 'co-op']",Which game mode does Soda Dungeon feature?,A. co-op  B. single-player video game  C. multiplayer  D. Roguelike,B,Is the game mode of Soda Dungeon a single-player video game?,Is the game mode of Soda Dungeon a Roguelike?,What genre does Soda Dungeon belong to?,Which game features a single-player video game mode?,What is the primary objective in the game mode of Soda Dungeon?,To progress through dungeons and defeat enemies,What type of rewards can players earn by progressing through dungeons in the game mode of Soda Dungeon?,Gold and equipment,What can players use the gold earned from progressing through dungeons in the game mode of Soda Dungeon for?,To upgrade their tavern and hire better heroes,What is one benefit of upgrading the tavern in Soda Dungeon?,Access to stronger heroes and better equipment,What is a key feature of the stronger heroes that can be hired after upgrading the tavern in Soda Dungeon?,They have unique abilities and higher stats
technology_software,Close Combat: Modern Tactics,language of work or name,English,What is the language of work or name of Close Combat: Modern Tactics?,Python,0.0,"['English', 'Python', 'Spanish', 'French']",In which language is Close Combat: Modern Tactics available?,A. French  B. Spanish  C. Python  D. English,D,Is the language of work or name of Close Combat: Modern Tactics English?,Is the language of work or name of Close Combat: Modern Tactics Python?,What genre does Close Combat: Modern Tactics belong to?,Which game has English as its language of work or name?,What is the primary country where the language of work or name of Close Combat: Modern Tactics is spoken?,United States,What is the capital city of the primary country where the language of work or name of Close Combat: Modern Tactics is spoken?,"Washington, D.C.",Which river flows through the capital city of the primary country where the language of work or name of Close Combat: Modern Tactics is spoken?,Potomac River,What is the length of the river that flows through the capital city of the primary country where the language of work or name of Close Combat: Modern Tactics is spoken?,405 miles,Into which body of water does the river that flows through the capital city of the primary country where the language of work or name of Close Combat: Modern Tactics is spoken empty?,Chesapeake Bay
technology_software,NAMD,developer,University of Illinois Urbana–Champaign,What is the developer of NAMD?,Theoretical and Computational Biophysics Group,0.0,"['University of Illinois Urbana–Champaign', 'Theoretical and Computational Biophysics Group', 'Stanford University', 'Massachusetts Institute of Technology']",Who developed NAMD?,A. Massachusetts Institute of Technology  B. Theoretical and Computational Biophysics Group  C. University of Illinois Urbana–Champaign  D. Stanford University,C,Is the developer of NAMD the University of Illinois Urbana–Champaign?,Is the developer of NAMD the Theoretical and Computational Biophysics Group?,What is a well-known research area at the University of Illinois Urbana–Champaign?,What software was developed by the University of Illinois Urbana–Champaign?,Which university is the developer of NAMD affiliated with?,University of Illinois at Urbana-Champaign,In which city is the university located that the developer of NAMD is affiliated with?,Urbana and Champaign,In which state are the cities located where the university affiliated with the developer of NAMD is situated?,Illinois,Which country is the state located in where the cities are situated that contain the university affiliated with the developer of NAMD?,United States,What is the name of the research group at the university affiliated with the developer of NAMD?,Theoretical and Computational Biophysics Group
technology_software,Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay,publisher,"LCG Entertainment, Inc.",What is the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,LucasArts,0.0,"['LCG Entertainment, Inc.', 'LucasArts', 'Telltale Games', 'Electronic Arts']",Who published Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,"A. LCG Entertainment, Inc.  B. Telltale Games  C. Electronic Arts  D. LucasArts",A,"Is the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay LCG Entertainment, Inc.?",Is the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay LucasArts?,What genre does Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay belong to?,"Which game was published by LCG Entertainment, Inc.?",Who is the CEO of the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,Randy Pitchford,Which company did the CEO of the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay co-found?,Gearbox Software,What is the most famous game series developed by the company co-founded by the CEO of the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,Borderlands,Who is the main character in the most famous game series developed by the company co-founded by the CEO of the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,Vault Hunters,What is the primary objective of the main character in the most famous game series developed by the company co-founded by the CEO of the publisher of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,To find the Vault and its treasures
technology_software,Mango TV,distributed by,Google Play,What was Mango TV distributed by?,Xunlei,0.0,"['Google Play', 'Xunlei', 'Amazon Prime', 'Netflix']",Who is responsible for distributing Mango TV?,A. Google Play  B. Netflix  C. Amazon Prime  D. Xunlei,A,Was Mango TV distributed by Google Play?,Was Mango TV distributed by Xunlei?,What type of content is Mango TV known for producing?,What does Google Play distribute?,Which company distributes Mango TV?,Hunan Broadcasting System,What is the headquarters location of the company that distributes Mango TV?,Changsha,In which province is the headquarters of the company that distributes Mango TV located?,Hunan,Which country is the province located in where the headquarters of the company that distributes Mango TV is situated?,China,What is the official language of the country where the province is located that contains the headquarters of the company that distributes Mango TV?,Mandarin Chinese
technology_software,The Adventures of Tintin: The Secret of the Unicorn,composer,Christophe Héral,Who is the composer of The Adventures of Tintin: The Secret of the Unicorn?,John Williams,0.0,"['Christophe Héral', 'John Williams', 'Hans Zimmer', 'Danny Elfman']",Who composed the music for The Adventures of Tintin: The Secret of the Unicorn?,A. Hans Zimmer  B. Christophe Héral  C. John Williams  D. Danny Elfman,B,Is Christophe Héral the composer of The Adventures of Tintin: The Secret of the Unicorn?,Is John Williams the composer of The Adventures of Tintin: The Secret of the Unicorn?,What is the genre of The Adventures of Tintin: The Secret of the Unicorn?,Who did Christophe Héral compose music for in The Adventures of Tintin: The Secret of the Unicorn?,Who is the spouse of the composer of The Adventures of Tintin: The Secret of the Unicorn?,Jane McNaughton,Which university did the spouse of the composer of The Adventures of Tintin: The Secret of the Unicorn attend for their undergraduate studies?,"University of California, Los Angeles (UCLA)",In which city is the university that the spouse of the composer of The Adventures of Tintin: The Secret of the Unicorn attended located?,Los Angeles,In which state is the city located where the university that the spouse of the composer of The Adventures of Tintin: The Secret of the Unicorn attended is situated?,California,In which country is the state located where the city is situated that contains the university the spouse of the composer of The Adventures of Tintin: The Secret of the Unicorn attended?,United States
technology_software,Everyday Genius: SquareLogic,game mode,single-player video game,What is the game mode of Everyday Genius: SquareLogic?,Puzzle,0.0,"['single-player video game', 'Puzzle', 'multiplayer video game', 'co-op video game']",Which game mode is featured in Everyday Genius: SquareLogic?,A. multiplayer video game  B. co-op video game  C. Puzzle  D. single-player video game,D,Is the game mode of Everyday Genius: SquareLogic a single-player video game?,Is the game mode of Everyday Genius: SquareLogic a Puzzle?,What genre does Everyday Genius: SquareLogic belong to?,Which game features a single-player video game mode?,What is the primary objective in the game mode of Everyday Genius: SquareLogic?,To solve logic puzzles by filling in squares with numbers according to specific rules.,What type of puzzles are featured in the game mode of Everyday Genius: SquareLogic?,Math and logic puzzles.,Which company developed the game that features math and logic puzzles in its game mode?,TrueThought,In which year was the game developed by TrueThought that features math and logic puzzles released?,2009,On which platform was the game released in 2009 by TrueThought that features math and logic puzzles?,PC (Personal Computer)
technology_software,Wartile,has characteristic,indie game,What does Wartile have characteristic?,Retro-style,0.0,"['indie game', 'Retro-style', 'multiplayer mode', 'high-end graphics']",What characteristic does Wartile possess?,A. Retro-style  B. high-end graphics  C. multiplayer mode  D. indie game,D,Does Wartile have the characteristic of being an indie game?,Does Wartile have the characteristic of being Retro-style?,What is the genre of Wartile?,Which game is characterized as an indie game?,What is the genre of the game that has the characteristic of Wartile?,Strategy,Which company developed the game that has the characteristic of Wartile?,Playwood Project,In which country is the company located that developed the game with the characteristic of Wartile?,Denmark,What is the capital city of the country where the company that developed the game with the characteristic of Wartile is located?,Copenhagen,Which famous landmark is located in the capital city of the country where the company that developed the game with the characteristic of Wartile is located?,The Little Mermaid statue
technology_software,Snes9x,programmed in,C++,What was Snes9x programmed in?,C and assembly,0.0,"['C++', 'C and assembly', 'Java', 'Python']",In which programming language was Snes9x developed?,A. Python  B. C and assembly  C. C++  D. Java,C,Was Snes9x programmed in C++?,Was Snes9x programmed in C and assembly?,What is a well-known feature of Snes9x?,Which software was programmed in C++?,Who is the main developer of the software Snes9x that was programmed in C++?,Gary Henderson,"Which company did the main developer of Snes9x, programmed in C++, work for?",Snes9x Team,"What is the primary function of the software developed by the main developer of Snes9x, programmed in C++?",Super Nintendo Entertainment System (SNES) emulator,"Which gaming console is emulated by the software developed by the main developer of Snes9x, programmed in C++?",Super Nintendo Entertainment System (SNES),"In which year was the gaming console emulated by the software developed by the main developer of Snes9x, programmed in C++, originally released?",1990
technology_software,Way of the Red,game mode,single-player video game,What is the game mode of Way of the Red?,Co-op,0.0,"['single-player video game', 'Co-op', 'multiplayer', 'battle royale']",Which game mode does Way of the Red feature?,A. multiplayer  B. Co-op  C. battle royale  D. single-player video game,D,Is the game mode of Way of the Red a single-player video game?,Is the game mode of Way of the Red Co-op?,What genre does the game Way of the Red belong to?,Which game features a single-player video game mode?,What is the primary objective in the game mode of Way of the Red?,To rescue the protagonist's kidnapped friends,Who is the protagonist in the game mode of Way of the Red?,A skilled swordsman,What is the main weapon used by the protagonist in the game mode of Way of the Red?,A sword,What type of enemies does the protagonist face in the game mode of Way of the Red?,Various creatures and soldiers,What is the setting of the game mode in Way of the Red?,A fantasy world with forests and castles
