subject,relation,object,question,label
Věra Čáslavská,place of burial,Černošice,What is the place of burial of Věra Čáslavská?,Černošice
Věra Čáslavská,sex or gender,female,What is the sex or gender of Věra Čáslavská?,female
Věra Čáslavská,spouse,Josef Odložil,Who is the spouse of Věra Čáslavská?,Josef Odložil
Arnaud Assoumani,sport,athletics,What is the sport of Arnaud Assoumani?,athletics
Jiří Bubla,sport,ice hockey,What is the sport of Jiří Bubla?,ice hockey
Věra Čáslavská,occupation,athlete,What is the occupation of Věra Čáslavská?,athlete
Arnaud Assoumani,member of sports team,Stade Français,What is the member of sports team of Arnaud Assoumani?,Stade Français
Jiří Bubla,sex or gender,male,What is the sex or gender of Jiří Bubla?,male
Věra Čáslavská,sport,artistic gymnastics,What is the sport of Věra Čáslavská?,artistic gymnastics
Věra Čáslavská,manner of death,natural causes,What is the manner of death of Věra Čáslavská?,natural causes
Arnaud Assoumani,sex or gender,male,What is the sex or gender of Arnaud Assoumani?,male
Christine Theiss,country of citizenship,Germany,What is the country of citizenship of Christine Theiss?,Germany
Věra Čáslavská,cause of death,pancreatic cancer,What is the cause of death of Věra Čáslavská?,pancreatic cancer
Anton Tkáč,place of death,Bratislava,What is the place of death of Anton Tkáč?,Bratislava
Anton Tkáč,sport,track cycling,What is the sport of Anton Tkáč?,track cycling
Christine Theiss,country for sport,Germany,What is the country for sport of Christine Theiss?,Germany
Christine Theiss,work location,Bayreuth,What is the work location of Christine Theiss?,Bayreuth
Christine Theiss,sex or gender,female,What is the sex or gender of Christine Theiss?,female
Anton Tkáč,place of birth,Lozorno,What is the place of birth of Anton Tkáč?,Lozorno
Christine Theiss,academic degree,doctorate,What is the academic degree of Christine Theiss?,doctorate
Christine Theiss,sport,kickboxing,What is the sport of Christine Theiss?,kickboxing
Barbora Strýcová,playing hand,right-handedness,What is the playing hand of Barbora Strýcová?,right-handedness
Barbora Strýcová,sport,tennis,What is the sport of Barbora Strýcová?,tennis
Barbora Strýcová,sex or gender,female,What is the sex or gender of Barbora Strýcová?,female
Christine Theiss,family name,Hennig,Who is the family name of Christine Theiss?,Hennig
Barbora Strýcová,influenced by,Steffi Graf,Who was Barbora Strýcová influenced by?,Steffi Graf
Christine Theiss,given name,Christine,Who is the given name of Christine Theiss?,Christine
Anton Tkáč,sex or gender,male,What is the sex or gender of Anton Tkáč?,male
Barbora Strýcová,field of work,tennis,What is the field of work of Barbora Strýcová?,tennis
Barbora Strýcová,unmarried partner,David Kraus,Who is the unmarried partner of Barbora Strýcová?,David Kraus
Fritz R. Huitfeldt,place of death,Oslo,What is the place of death of Fritz R. Huitfeldt?,Oslo
Barbora Strýcová,spouse,Jakub Záhlava,Who is the spouse of Barbora Strýcová?,Jakub Záhlava
Fritz R. Huitfeldt,sex or gender,male,What is the sex or gender of Fritz R. Huitfeldt?,male
Fritz R. Huitfeldt,occupation,athlete,What is the occupation of Fritz R. Huitfeldt?,athlete
Oszkár Gerde,place of birth,Budapest,What is the place of birth of Oszkár Gerde?,Budapest
Fritz R. Huitfeldt,country of citizenship,Norway,What is the country of citizenship of Fritz R. Huitfeldt?,Norway
Oszkár Gerde,place of death,Budapest,What is the place of death of Oszkár Gerde?,Budapest
Jarmila Kratochvílová,place of birth,Golčův Jeníkov,Who is the place of birth of Jarmila Kratochvílová?,Golčův Jeníkov
Jarmila Kratochvílová,sport,athletics,What is the sport of Jarmila Kratochvílová?,athletics
Elena Novikova-Belova,sport,fencing,What is the sport of Elena Novikova-Belova?,fencing
Oszkár Gerde,sport,fencing,What is the sport of Oszkár Gerde?,fencing
Oszkár Gerde,sex or gender,male,What is the sex or gender of Oszkár Gerde?,male
Oszkár Gerde,place of burial,Farkasréti Cemetery,What is the place of burial of Oszkár Gerde?,Farkasréti Cemetery
Jarmila Kratochvílová,sex or gender,female,What is the sex or gender of Jarmila Kratochvílová?,female
Elena Novikova-Belova,member of political party,Communist Party of the Soviet Union,What is the member of political party of Elena Novikova-Belova?,Communist Party of the Soviet Union
Elena Novikova-Belova,educated at,Maxim Tank Belarusian State Pedagogical University,What was Elena Novikova-Belova educated at?,Maxim Tank Belarusian State Pedagogical University
Stanisław Mierczyński,place of birth,Warsaw,What is the place of birth of Stanisław Mierczyński?,Warsaw
Stanisław Mierczyński,educated at,Warsaw University of Life Sciences,What was Stanisław Mierczyński educated at?,Warsaw University of Life Sciences
Stanisław Mierczyński,sex or gender,male,What is the sex or gender of Stanisław Mierczyński?,male
István Kovács,sport,association football,What is the sport of István Kovács?,association football
Stanisław Mierczyński,occupation,athlete,What is the occupation of Stanisław Mierczyński?,athlete
Czesław Lang,place of birth,Gmina Kołczygłowy,Who is the place of birth of Czesław Lang?,Gmina Kołczygłowy
István Kovács,position played on team / speciality,midfielder,What is the position played on team / speciality of István Kovács?,midfielder
Elena Novikova-Belova,sex or gender,female,What is the sex or gender of Elena Novikova-Belova?,female
Ronda Rousey,native language,English,What is the native language of Ronda Rousey?,English
Czesław Lang,sex or gender,male,What is the sex or gender of Czesław Lang?,male
Ronda Rousey,place of birth,Santa Monica,What is the place of birth of Ronda Rousey?,Santa Monica
István Kovács,sex or gender,male,What is the sex or gender of István Kovács?,male
Ronda Rousey,educated at,Santa Monica High School,What was Ronda Rousey educated at?,Santa Monica High School
Ronda Rousey,spouse,Travis Browne,Who is the spouse of Ronda Rousey?,Travis Browne
Ronda Rousey,mother,AnnMaria De Mars,What is the mother of Ronda Rousey?,AnnMaria De Mars
Ronda Rousey,sex or gender,female,What is the sex or gender of Ronda Rousey?,female
Czesław Lang,sport,cycle sport,What is the sport of Czesław Lang?,cycle sport
Ronda Rousey,writing language,English,What is the writing language of Ronda Rousey?,English
Ronda Rousey,head coach,Gokor Chivichyan,Who is the head coach of Ronda Rousey?,Gokor Chivichyan
Bill Rodgers,place of birth,Hartford,What is the place of birth of Bill Rodgers?,Hartford
Ronda Rousey,residence,Venice,What is the residence of Ronda Rousey?,Venice
Bill Rodgers,sport,athletics,What is the sport of Bill Rodgers?,athletics
Czesław Lang,family name,Lang,Who is the family name of Czesław Lang?,Lang
Bill Rodgers,sex or gender,male,What is the sex or gender of Bill Rodgers?,male
Dan Millman,residence,Brooklyn,What is the residence of Dan Millman?,Brooklyn
Dan Millman,educated at,"University of California, Berkeley",What was Dan Millman educated at?,"University of California, Berkeley"
Hana Mandlíková,playing hand,right-handedness,What is the playing hand of Hana Mandlíková?,right-handedness
Hana Mandlíková,sexual orientation,non-heterosexuality,What is the sexual orientation of Hana Mandlíková?,non-heterosexuality
Dan Millman,sex or gender,male,What is the sex or gender of Dan Millman?,male
Hana Mandlíková,residence,Prague,What is the residence of Hana Mandlíková?,Prague
Hana Mandlíková,place of birth,Prague,What is the place of birth of Hana Mandlíková?,Prague
Hana Mandlíková,handedness,right-handedness,What is the handedness of Hana Mandlíková?,right-handedness
Hana Mandlíková,sport,tennis,What is the sport of Hana Mandlíková?,tennis
Hana Mandlíková,father,Vilém Mandlík,Who is the father of Hana Mandlíková?,Vilém Mandlík
Hana Mandlíková,sex or gender,female,What is the sex or gender of Hana Mandlíková?,female
Daniel Šmejkal,sport,association football,What is the sport of Daniel Šmejkal?,association football
Hana Mandlíková,child,Elizabeth Mandlik,Who is the child of Hana Mandlíková?,Elizabeth Mandlik
Daniel Šmejkal,given name,Daniel,Who is the given name of Daniel Šmejkal?,Daniel
Neus Garriga Turón,occupation,athlete,What is the occupation of Neus Garriga Turón?,athlete
Daniel Šmejkal,sex or gender,male,What is the sex or gender of Daniel Šmejkal?,male
Neus Garriga Turón,sex or gender,female,What is the sex or gender of Neus Garriga Turón?,female
Stefan Dziedzic,sport,skiing,What is the sport of Stefan Dziedzic?,skiing
Neus Garriga Turón,sport,sailing,What is the sport of Neus Garriga Turón?,sailing
Patrik Ježek,sex or gender,male,What is the sex or gender of Patrik Ježek?,male
Stefan Dziedzic,member of political party,Polish United Workers' Party,What is the member of political party of Stefan Dziedzic?,Polish United Workers' Party
Stefan Dziedzic,educated at,Krakow University of Economics,What was Stefan Dziedzic educated at?,Krakow University of Economics
Vladimír Darida,sex or gender,male,What is the sex or gender of Vladimír Darida?,male
Patrik Ježek,sport,association football,What is the sport of Patrik Ježek?,association football
Stefan Dziedzic,occupation,athlete,What is the occupation of Stefan Dziedzic?,athlete
Wang Zi-Ping,sex or gender,male,What is the sex or gender of Wang Zi-Ping?,male
Vladimír Darida,league,Bundesliga,What is the league of Vladimír Darida?,Bundesliga
Wang Zi-Ping,place of birth,Changzhou,What is the place of birth of Wang Zi-Ping?,Changzhou
Patrik Ježek,position played on team / speciality,midfielder,What is the position played on team / speciality of Patrik Ježek?,midfielder
Stefan Dziedzic,sex or gender,male,What is the sex or gender of Stefan Dziedzic?,male
Vladimír Darida,sport,association football,What is the sport of Vladimír Darida?,association football
Vladimír Darida,position played on team / speciality,midfielder,What is the position played on team / speciality of Vladimír Darida?,midfielder
Wang Zi-Ping,occupation,athlete,What is the occupation of Wang Zi-Ping?,athlete
Dana Zátopková,spouse,Emil Zátopek,Who is the spouse of Dana Zátopková?,Emil Zátopek
Dana Zátopková,place of burial,Wallachian Open Air Museum,What is the place of burial of Dana Zátopková?,Wallachian Open Air Museum
Dana Zátopková,place of death,Central Military Hospital Prague,What is the place of death of Dana Zátopková?,Central Military Hospital Prague
Dana Zátopková,godparent,Sergej Ingr,Who is the godparent of Dana Zátopková?,Sergej Ingr
Dana Zátopková,sport,athletics,What is the sport of Dana Zátopková?,athletics
Dana Zátopková,sex or gender,female,What is the sex or gender of Dana Zátopková?,female
László Széchy,place of death,Budapest,What is the place of death of László Széchy?,Budapest
María Julia Mantilla,victory,Miss World,What is the victory of María Julia Mantilla?,Miss World
María Julia Mantilla,place of birth,Trujillo,Who is the place of birth of María Julia Mantilla?,Trujillo
María Julia Mantilla,country of citizenship,Peru,What is the country of citizenship of María Julia Mantilla?,Peru
Daniel Scioli,religion or worldview,Catholicism,What is the religion or worldview of Daniel Scioli?,Catholicism
María Julia Mantilla,educated at,National University of Trujillo,What was María Julia Mantilla educated at?,National University of Trujillo
László Széchy,sex or gender,male,What is the sex or gender of László Széchy?,male
Marek Švec,sex or gender,male,What is the sex or gender of Marek Švec?,male
László Széchy,sport,fencing,What is the sport of László Széchy?,fencing
Daniel Scioli,educated at,Argentine University of Enterprise,What was Daniel Scioli educated at?,Argentine University of Enterprise
László Széchy,place of burial,Farkasréti Cemetery,What is the place of burial of László Széchy?,Farkasréti Cemetery
María Julia Mantilla,hair color,brown hair,What is the hair color of María Julia Mantilla?,brown hair
María Julia Mantilla,sex or gender,female,What is the sex or gender of María Julia Mantilla?,female
Daniel Scioli,place of birth,Villa Crespo,What is the place of birth of Daniel Scioli?,Villa Crespo
Stanisław Sokołowski,field of work,geology,What is the field of work of Stanisław Sokołowski?,geology
Stanisław Sokołowski,educated at,Jagiellonian University,What was Stanisław Sokołowski educated at?,Jagiellonian University
Stanisław Sokołowski,place of death,Warsaw,What is the place of death of Stanisław Sokołowski?,Warsaw
Daniel Scioli,sex or gender,male,What is the sex or gender of Daniel Scioli?,male
Daniel Scioli,supported sports team,Boca Juniors,What is the supported sports team of Daniel Scioli?,Boca Juniors
Stanisław Sokołowski,sex or gender,male,What is the sex or gender of Stanisław Sokołowski?,male
Daniel Scioli,spouse,Karina Rabolini,Who is the spouse of Daniel Scioli?,Karina Rabolini
Daniel Scioli,work location,Buenos Aires,What is the work location of Daniel Scioli?,Buenos Aires
Daniel Scioli,given name,Daniel,Who is the given name of Daniel Scioli?,Daniel
Arkady Vorobyov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Arkady Vorobyov?,Communist Party of the Soviet Union
Arkady Vorobyov,place of burial,Vostryakovo Cemetery,What is the place of burial of Arkady Vorobyov?,Vostryakovo Cemetery
Arkady Vorobyov,country of citizenship,Russia,What is the country of citizenship of Arkady Vorobyov?,Russia
Arkady Vorobyov,sex or gender,male,What is the sex or gender of Arkady Vorobyov?,male
Denis Urubko,field of work,mountaineering,What is the field of work of Denis Urubko?,mountaineering
Denis Urubko,sport,mountaineering,What is the sport of Denis Urubko?,mountaineering
Arkady Vorobyov,sport,weightlifting,What is the sport of Arkady Vorobyov?,weightlifting
Arkady Vorobyov,conflict,Eastern Front,What is the conflict of Arkady Vorobyov?,Eastern Front
Denis Urubko,sex or gender,male,What is the sex or gender of Denis Urubko?,male
Echembrotus,place of birth,Arcadia Regional Unit,What is the place of birth of Echembrotus?,Arcadia Regional Unit
Arnold Green,place of birth,Riga,What is the place of birth of Arnold Green?,Riga
Arnold Green,member of political party,Communist Party of the Soviet Union,What is the member of political party of Arnold Green?,Communist Party of the Soviet Union
Arnold Green,place of death,Tallinn,What is the place of death of Arnold Green?,Tallinn
Echembrotus,sex or gender,male,What is the sex or gender of Echembrotus?,male
Arnold Green,sex or gender,male,What is the sex or gender of Arnold Green?,male
Arnold Green,given name,Arnold,Who is the given name of Arnold Green?,Arnold
Oldřich Machač,sport,ice hockey,What is the sport of Oldřich Machač?,ice hockey
Jiřina Kudličková,sport,athletics,What is the sport of Jiřina Kudličková?,athletics
Jiřina Kudličková,unmarried partner,Jan Kudlička,Who is the unmarried partner of Jiřina Kudličková?,Jan Kudlička
Oldřich Machač,sex or gender,male,What is the sex or gender of Oldřich Machač?,male
Martin Jakš,sport,cross-country skiing,What is the sport of Martin Jakš?,cross-country skiing
Martin Jakš,given name,Martin,Who is the given name of Martin Jakš?,Martin
Arthur Mallwitz,place of birth,Berlin,What is the place of birth of Arthur Mallwitz?,Berlin
Jiřina Kudličková,sex or gender,female,What is the sex or gender of Jiřina Kudličková?,female
Martin Jakš,residence,Borová Lada,What is the residence of Martin Jakš?,Borová Lada
Arthur Mallwitz,country of citizenship,Germany,What is the country of citizenship of Arthur Mallwitz?,Germany
Dick Fosbury,sport,athletics,What is the sport of Dick Fosbury?,athletics
Arthur Mallwitz,sex or gender,male,What is the sex or gender of Arthur Mallwitz?,male
Martin Jakš,sex or gender,male,What is the sex or gender of Martin Jakš?,male
Dick Fosbury,place of death,Salt Lake City,What is the place of death of Dick Fosbury?,Salt Lake City
Dick Fosbury,manner of death,natural causes,What is the manner of death of Dick Fosbury?,natural causes
Dick Fosbury,cause of death,lymphoma,What is the cause of death of Dick Fosbury?,lymphoma
Alberto Salazar,place of birth,Havana,What is the place of birth of Alberto Salazar?,Havana
Alberto Salazar,sport,athletics,What is the sport of Alberto Salazar?,athletics
Dick Fosbury,sex or gender,male,What is the sex or gender of Dick Fosbury?,male
Dick Fosbury,given name,Richard,Who is the given name of Dick Fosbury?,Richard
Alexandros I of Macedon,religion or worldview,Ancient Greek religion,What is the religion or worldview of Alexandros I of Macedon?,Ancient Greek religion
Alexandros I of Macedon,family,Argead dynasty,What is the family of Alexandros I of Macedon?,Argead dynasty
Alberto Salazar,employer,Nike,What is the employer of Alberto Salazar?,Nike
Arthur Mallwitz,sport,athletics,What is the sport of Arthur Mallwitz?,athletics
Alexandros I of Macedon,occupation,athlete,What is the occupation of Alexandros I of Macedon?,athlete
Oleg Taktarov,writing language,English,What is the writing language of Oleg Taktarov?,English
Alberto Salazar,given name,Alberto,Who is the given name of Alberto Salazar?,Alberto
Alexandros I of Macedon,country of citizenship,Macedonia,What is the country of citizenship of Alexandros I of Macedon?,Macedonia
Alexandros I of Macedon,sex or gender,male,What is the sex or gender of Alexandros I of Macedon?,male
Alberto Salazar,sex or gender,male,What is the sex or gender of Alberto Salazar?,male
Alexandros I of Macedon,place of death,Macedonia,What is the place of death of Alexandros I of Macedon?,Macedonia
Arthur Mallwitz,given name,Arthur,Who is the given name of Arthur Mallwitz?,Arthur
Dominik Hašek,native language,Czech,What is the native language of Dominik Hašek?,Czech
Dominik Hašek,place of birth,Pardubice,What is the place of birth of Dominik Hašek?,Pardubice
Bohuslav Ebermann,sport,ice hockey,What is the sport of Bohuslav Ebermann?,ice hockey
Oleg Taktarov,sex or gender,male,What is the sex or gender of Oleg Taktarov?,male
Bohuslav Ebermann,place of birth,Vochov,Who is the place of birth of Bohuslav Ebermann?,Vochov
Dominik Hašek,sex or gender,male,What is the sex or gender of Dominik Hašek?,male
Dominik Hašek,child,Dominika Hašková,Who is the child of Dominik Hašek?,Dominika Hašková
Dominik Hašek,drafted by,Chicago Blackhawks,What was Dominik Hašek drafted by?,Chicago Blackhawks
Dominik Hašek,sport,ice hockey,What is the sport of Dominik Hašek?,ice hockey
Dominik Hašek,position played on team / speciality,goaltender,What is the position played on team / speciality of Dominik Hašek?,goaltender
Dominik Hašek,residence,Nový Knín,Who is the residence of Dominik Hašek?,Nový Knín
Barry Bonds,sex or gender,male,What is the sex or gender of Barry Bonds?,male
Barry Bonds,father,Bobby Bonds,Who is the father of Barry Bonds?,Bobby Bonds
Bohuslav Ebermann,sex or gender,male,What is the sex or gender of Bohuslav Ebermann?,male
Barry Bonds,place of birth,Riverside,What is the place of birth of Barry Bonds?,Riverside
Calvin Bricker,sport,athletics,What is the sport of Calvin Bricker?,athletics
Calvin Bricker,country of citizenship,Canada,What is the country of citizenship of Calvin Bricker?,Canada
Barry Bonds,league,Major League Baseball,What is the league of Barry Bonds?,Major League Baseball
Calvin Bricker,educated at,University of Toronto,What was Calvin Bricker educated at?,University of Toronto
Barry Bonds,godparent,Willie Mays,Who is the godparent of Barry Bonds?,Willie Mays
Calvin Bricker,place of death,Grenfell,What is the place of death of Calvin Bricker?,Grenfell
Barry Bonds,sport,baseball,What is the sport of Barry Bonds?,baseball
Barry Bonds,field of work,baseball,What is the field of work of Barry Bonds?,baseball
Barry Bonds,educated at,Arizona State University,What was Barry Bonds educated at?,Arizona State University
Roger Bannister,sport,athletics,What is the sport of Roger Bannister?,athletics
Calvin Bricker,sex or gender,male,What is the sex or gender of Calvin Bricker?,male
Roger Bannister,place of death,Oxford,What is the place of death of Roger Bannister?,Oxford
Roger Bannister,given name,Roger,Who is the given name of Roger Bannister?,Roger
Roger Bannister,country of citizenship,United Kingdom,What is the country of citizenship of Roger Bannister?,United Kingdom
Rory Stewart,employer,Harvard University,What is the employer of Rory Stewart?,Harvard University
Roger Bannister,employer,University of Oxford,What is the employer of Roger Bannister?,University of Oxford
Rory Stewart,country of citizenship,United Kingdom,What is the country of citizenship of Rory Stewart?,United Kingdom
Rory Stewart,member of political party,Conservative Party,What is the member of political party of Rory Stewart?,Conservative Party
Rory Stewart,military or police rank,sub-lieutenant,What is the military or police rank of Rory Stewart?,sub-lieutenant
Rory Stewart,military branch,British Army,What is the military branch of Rory Stewart?,British Army
Roger Bannister,sex or gender,male,What is the sex or gender of Roger Bannister?,male
Rory Stewart,academic degree,doctorate,What is the academic degree of Rory Stewart?,doctorate
Rory Stewart,sex or gender,male,What is the sex or gender of Rory Stewart?,male
Rory Stewart,father,Brian Stewart,Who is the father of Rory Stewart?,Brian Stewart
Rory Stewart,family name,Stewart,Who is the family name of Rory Stewart?,Stewart
Jean Dauven,place of birth,Charleville-Mézières,What is the place of birth of Jean Dauven?,Charleville-Mézières
Tomasz Drwal,occupation,athlete,What is the occupation of Tomasz Drwal?,athlete
Jean Dauven,sex or gender,male,What is the sex or gender of Jean Dauven?,male
Jean Dauven,sport,bobsleigh,What is the sport of Jean Dauven?,bobsleigh
Tomasz Drwal,sex or gender,male,What is the sex or gender of Tomasz Drwal?,male
Grantley Berkeley,social classification,slave owner,What is the social classification of Grantley Berkeley?,slave owner
Lubor Tesař,sport,cycle sport,What is the sport of Lubor Tesař?,cycle sport
Jay Glazer,occupation,athlete,What is the occupation of Jay Glazer?,athlete
Jay Glazer,place of birth,Manalapan Township,What is the place of birth of Jay Glazer?,Manalapan Township
Lubor Tesař,sex or gender,male,What is the sex or gender of Lubor Tesař?,male
Béla Rajki,place of death,Budapest,What is the place of death of Béla Rajki?,Budapest
Jay Glazer,sex or gender,male,What is the sex or gender of Jay Glazer?,male
Béla Rajki,place of birth,Budapest,What is the place of birth of Béla Rajki?,Budapest
Vítězslav Lavička,sport,association football,What is the sport of Vítězslav Lavička?,association football
Béla Rajki,place of burial,Farkasréti Cemetery,What is the place of burial of Béla Rajki?,Farkasréti Cemetery
Vítězslav Lavička,coach of sports team,AC Sparta Prague,What is the coach of sports team of Vítězslav Lavička?,AC Sparta Prague
Vítězslav Lavička,position played on team / speciality,midfielder,What is the position played on team / speciality of Vítězslav Lavička?,midfielder
Béla Rajki,sex or gender,male,What is the sex or gender of Béla Rajki?,male
Jan Velkoborský,sport,association football,What is the sport of Jan Velkoborský?,association football
Vítězslav Lavička,sex or gender,male,What is the sex or gender of Vítězslav Lavička?,male
Tadeusz Ambroży,place of birth,Myślenice,What is the place of birth of Tadeusz Ambroży?,Myślenice
Jan Velkoborský,sex or gender,male,What is the sex or gender of Jan Velkoborský?,male
Tadeusz Ambroży,educated at,The University School of Physical Education in Krakow,What was Tadeusz Ambroży educated at?,The University School of Physical Education in Krakow
Tadeusz Ambroży,doctoral advisor,Edward Mleczko,Who is the doctoral advisor of Tadeusz Ambroży?,Edward Mleczko
Grantley Berkeley,military branch,British Army,What is the military branch of Grantley Berkeley?,British Army
Tadeusz Ambroży,sex or gender,male,What is the sex or gender of Tadeusz Ambroży?,male
Grantley Berkeley,mother,Mary Cole,Who is the mother of Grantley Berkeley?,Mary Cole
Jan Velkoborský,given name,Jan,What is the given name of Jan Velkoborský?,Jan
Grantley Berkeley,educated at,"Royal Military College, Sandhurst",What was Grantley Berkeley educated at?,"Royal Military College, Sandhurst"
Tadeusz Huciński,place of death,Gdańsk,What is the place of death of Tadeusz Huciński?,Gdańsk
Grantley Berkeley,father,"Frederick Berkeley, 5th Earl of Berkeley",Who is the father of Grantley Berkeley?,"Frederick Berkeley, 5th Earl of Berkeley"
Daniel Kolář,sport,association football,What is the sport of Daniel Kolář?,association football
Daniel Kolář,place of birth,Prague,What is the place of birth of Daniel Kolář?,Prague
Tadeusz Huciński,sex or gender,male,What is the sex or gender of Tadeusz Huciński?,male
Daniel Kolář,position played on team / speciality,midfielder,What is the position played on team / speciality of Daniel Kolář?,midfielder
Tadeusz Huciński,occupation,athlete,What is the occupation of Tadeusz Huciński?,athlete
Grantley Berkeley,child,Edward Berkeley,Who is the child of Grantley Berkeley?,Edward Berkeley
Grantley Berkeley,sex or gender,male,What is the sex or gender of Grantley Berkeley?,male
Daniel Kolář,given name,Daniel,Who is the given name of Daniel Kolář?,Daniel
Gunnar Sjögren,occupation,athlete,What is the occupation of Gunnar Sjögren?,athlete
David Limberský,sport,association football,What is the sport of David Limberský?,association football
Gunnar Sjögren,sex or gender,male,What is the sex or gender of Gunnar Sjögren?,male
Toralf Lyng,place of birth,Voss,Who is the place of birth of Toralf Lyng?,Voss
Toralf Lyng,country of citizenship,Norway,What is the country of citizenship of Toralf Lyng?,Norway
Daniel Kolář,sex or gender,male,What is the sex or gender of Daniel Kolář?,male
Toralf Lyng,occupation,athlete,What is the occupation of Toralf Lyng?,athlete
David Limberský,field of work,association football,What is the field of work of David Limberský?,association football
Toralf Lyng,sex or gender,male,What is the sex or gender of Toralf Lyng?,male
David Limberský,sex or gender,male,What is the sex or gender of David Limberský?,male
Jeb Corliss,residence,Venice,What is the residence of Jeb Corliss?,Venice
David Limberský,given name,David,Who is the given name of David Limberský?,David
Jeb Corliss,place of birth,New Mexico,What is the place of birth of Jeb Corliss?,New Mexico
Jeb Corliss,sex or gender,male,What is the sex or gender of Jeb Corliss?,male
Trân Triêu Quân,sport,taekwondo,What is the sport of Trân Triêu Quân?,taekwondo
Trân Triêu Quân,place of birth,Hanoi,What is the place of birth of Trân Triêu Quân?,Hanoi
Trân Triêu Quân,sex or gender,male,What is the sex or gender of Trân Triêu Quân?,male
Kevin Peter Hall,spouse,Alaina Reed Hall,Who is the spouse of Kevin Peter Hall?,Alaina Reed Hall
Kevin Peter Hall,native language,English,What is the native language of Kevin Peter Hall?,English
Roman Kreuziger,sex or gender,male,What is the sex or gender of Roman Kreuziger?,male
Kevin Peter Hall,place of death,Hollywood,What is the place of death of Kevin Peter Hall?,Hollywood
Kevin Peter Hall,sex or gender,male,What is the sex or gender of Kevin Peter Hall?,male
Jindřich Zeman,sport,luge,What is the sport of Jindřich Zeman?,luge
David Smétanine,sex or gender,male,What is the sex or gender of David Smétanine?,male
Jindřich Zeman,field of work,sports training,What is the field of work of Jindřich Zeman?,sports training
Kevin Peter Hall,sport,basketball,What is the sport of Kevin Peter Hall?,basketball
Vane Ivanović,sport,athletics,What is the sport of Vane Ivanović?,athletics
Kevin Peter Hall,family name,Hall,What is the family name of Kevin Peter Hall?,Hall
Vane Ivanović,place of birth,Osijek,What is the place of birth of Vane Ivanović?,Osijek
Kevin Peter Hall,manner of death,natural causes,What is the manner of death of Kevin Peter Hall?,natural causes
Jindřich Zeman,sex or gender,male,What is the sex or gender of Jindřich Zeman?,male
David Smétanine,given name,David,Who is the given name of David Smétanine?,David
Vane Ivanović,sex or gender,male,What is the sex or gender of Vane Ivanović?,male
Vane Ivanović,father,Ivan Rikard Ivanović,Who is the father of Vane Ivanović?,Ivan Rikard Ivanović
Jim Betts,educated at,University of Michigan,What was Jim Betts educated at?,University of Michigan
Jim Betts,sex or gender,male,What is the sex or gender of Jim Betts?,male
Tadeusz Łopuszański,educated at,Jagiellonian University,What was Tadeusz Łopuszański educated at?,Jagiellonian University
Jim Betts,occupation,athlete,What is the occupation of Jim Betts?,athlete
Tadeusz Łopuszański,sex or gender,male,What is the sex or gender of Tadeusz Łopuszański?,male
Jim Bush,manner of death,natural causes,What is the manner of death of Jim Bush?,natural causes
Jim Bush,place of death,Culver City,What is the place of death of Jim Bush?,Culver City
Jim Bush,cause of death,cancer,What is the cause of death of Jim Bush?,cancer
Jim Henderson,sex or gender,male,What is the sex or gender of Jim Henderson?,male
Jim Bush,sex or gender,male,What is the sex or gender of Jim Bush?,male
Jim Henderson,occupation,athlete,What is the occupation of Jim Henderson?,athlete
Jim Bush,occupation,athlete,What is the occupation of Jim Bush?,athlete
Georges St-Pierre,place of birth,Saint-Isidore,Who is the place of birth of Georges St-Pierre?,Saint-Isidore
Georges St-Pierre,country of citizenship,Canada,What is the country of citizenship of Georges St-Pierre?,Canada
Cédric Fèvre-Chevalier,place of birth,Fontaine-lès-Dijon,What is the place of birth of Cédric Fèvre-Chevalier?,Fontaine-lès-Dijon
Georges St-Pierre,sex or gender,male,What is the sex or gender of Georges St-Pierre?,male
Cédric Fèvre-Chevalier,sex or gender,male,What is the sex or gender of Cédric Fèvre-Chevalier?,male
Cédric Fèvre-Chevalier,occupation,athlete,What is the occupation of Cédric Fèvre-Chevalier?,athlete
Karl Johan Westermark,country of citizenship,Norway,What is the country of citizenship of Karl Johan Westermark?,Norway
Karl Johan Westermark,given name,Karl,Who is the given name of Karl Johan Westermark?,Karl
Jaroslav Šilhavý,sex or gender,male,What is the sex or gender of Jaroslav Šilhavý?,male
Karl Johan Westermark,place of birth,Mo i Rana,Who is the place of birth of Karl Johan Westermark?,Mo i Rana
Karl Johan Westermark,sex or gender,male,What is the sex or gender of Karl Johan Westermark?,male
Jaroslav Šilhavý,sport,association football,What is the sport of Jaroslav Šilhavý?,association football
Jaroslav Šilhavý,medical condition,COVID-19,What is the medical condition of Jaroslav Šilhavý?,COVID-19
Stanislav Štrunc,sport,association football,What is the sport of Stanislav Štrunc?,association football
Jaroslav Šilhavý,coach of sports team,AC Sparta Prague,What is the coach of sports team of Jaroslav Šilhavý?,AC Sparta Prague
Stanislav Štrunc,member of sports team,FC Viktoria Plzeň,What is the member of sports team of Stanislav Štrunc?,FC Viktoria Plzeň
Jiří Rubáš,place of death,Prague,What is the place of death of Jiří Rubáš?,Prague
Jiří Rubáš,sport,association football,What is the sport of Jiří Rubáš?,association football
Jiří Rubáš,coach of sports team,AC Sparta Prague,What is the coach of sports team of Jiří Rubáš?,AC Sparta Prague
